DATE_DAY,CHANNEL_ID,POST_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,IMPRESSIONS,REACH,LIKES,COMMENTS,SHARES,SAVES,VIDEO_VIEWS,AVG_WATCH_SEC,FOLLOWS_ATTRIBUTED,LINK_CLICKS
2025-12-15,12,818,109,8,YT_TRAILER,2664000,1073100,77945,2605,13328,14958,2204400,70,2327,24570
2025-12-15,12,819,113,19,YT_LONG,435780,186600,4952,3188,1610,1082,0,405,1256,5449
2025-12-15,18,820,107,,YT_TRAILER,4198500,1352400,101830,1016,10052,18270,1544400,59,4914,14385
2025-12-15,18,821,103,,IG_REEL,762840,293100,26544,1162,4116,1606,488280,13,751,1003
2025-12-15,18,822,107,,IG_REEL,881010,123300,30198,2262,11148,673,602680,16,978,1051
2025-12-15,18,823,105,1,BLOG_POST,153216,258900,8336,199,537,2361,0,0,289,18546
2025-12-15,18,824,103,,TT_VIDEO,2237760,144300,30400,1698,882,1153,571340,17,905,1242
2025-12-15,18,825,109,8,IG_POST,325584,139500,5400,2611,947,5634,0,0,656,720
2025-12-15,18,826,104,2,BLOG_POST,180576,233400,4376,431,974,2523,0,0,703,25762
2025-12-15,19,827,107,,TT_TRENDING,3124800,2055200,154260,5928,22905,1619,3071100,9,3003,460
2025-12-15,19,828,105,1,IG_STORY,668304,276600,9368,1923,864,1800,0,0,883,3263
2025-12-15,19,829,102,,BLOG_DEV_DIARY,63684,130800,9448,1175,1613,2207,0,0,970,1356
2025-12-15,19,830,113,19,TT_TRENDING,3408300,2545200,76680,3912,36495,1540,2099600,13,3055,666
2025-12-15,19,831,103,,YT_LONG,678780,234900,8992,8271,545,2224,0,378,1870,7982
2025-12-15,19,832,108,,IG_REEL,1272960,296400,44646,1118,5892,1489,618800,11,412,1434
2025-12-15,19,833,104,2,BLOG_POST,169974,296700,7368,364,1584,1960,0,0,407,7260
2025-12-15,19,834,105,1,IG_REEL,1157130,161700,24024,1984,12144,926,556920,11,649,491
2025-12-15,19,835,109,8,IG_POST,479808,256500,19368,2099,818,7771,0,0,776,1156
2025-12-15,20,836,108,,IG_REEL,1125540,159300,19320,1175,9552,1503,491920,16,902,526
2025-12-15,20,837,105,1,BLOG_POST,111150,211200,4424,282,1131,1291,0,0,306,19118
2025-12-15,20,838,103,,YT_LONG,869940,184800,6312,6707,1017,1918,0,253,1726,3817
2025-12-15,20,839,101,,YT_LONG,688500,288600,5232,10013,900,913,0,368,2003,3477
2025-12-15,20,840,103,,YT_TRAILER,1908000,1121400,50235,920,30576,7776,2263800,87,2201,24570
2025-12-15,20,841,107,,YT_SHORT,678780,237600,27665,1830,770,1998,855750,23,617,955
2025-12-15,20,842,109,8,YT_SHORT,1096740,225900,60390,955,974,1597,675000,25,559,851
2025-12-16,12,843,102,,YT_TRAILER,3933000,1169700,61710,1201,24500,14724,827200,58,2050,41370
2025-12-16,12,844,104,2,TT_TRENDING,3528000,2626400,177660,8412,18000,1463,2421500,10,2392,565
2025-12-16,12,845,103,,BLOG_DEV_DIARY,99284,248100,2472,1830,542,2015,0,0,634,886
2025-12-16,12,846,109,8,BLOG_POST,110979,209700,3136,532,1461,1421,0,0,913,16478
2025-12-16,18,847,109,8,YT_LONG,871560,298800,4192,10158,861,1859,0,379,684,9537
2025-12-16,18,848,103,,TT_TRENDING,6413400,2682400,182340,13068,37125,2523,2557800,10,3250,1096
2025-12-16,18,849,113,19,BLOG_DEV_DIARY,67025,203700,7864,2378,545,713,0,0,736,1325
2025-12-16,18,850,104,2,YT_LONG,366120,213300,8632,2890,629,2220,0,299,1822,9520
2025-12-16,19,851,113,19,TT_TRENDING,6092100,1383200,84780,6816,23895,994,1075900,13,3348,1132
2025-12-16,19,852,107,,BLOG_DEV_DIARY,61178,260700,7048,1241,873,1195,0,0,857,619
2025-12-16,19,853,102,,BLOG_DEV_DIARY,88427,148200,5576,900,671,1320,0,0,864,389
2025-12-16,19,854,107,,YT_LONG,394470,296100,7080,7965,1640,2017,0,392,914,8755
2025-12-16,20,855,108,,TT_VIDEO,1557360,197100,113335,1848,1109,1104,932960,14,614,1032
2025-12-16,20,856,103,,TT_TRENDING,5959800,2724400,125280,13368,24030,882,1566000,11,6377,1235
2025-12-16,20,857,103,,BLOG_POST,107559,245700,4816,485,1259,1599,0,0,328,14432
2025-12-16,20,858,108,,YT_TRAILER,2353500,1999200,79475,1804,21252,16452,673200,58,1512,10955
2025-12-16,20,859,104,2,TT_TRENDING,3994200,1125600,105120,4872,29520,1456,1766100,9,5954,722
2025-12-16,20,860,113,19,YT_LONG,579960,255000,9040,5797,834,1003,0,289,1235,9299
2025-12-16,20,861,113,19,BLOG_POST,175446,233700,7328,220,882,1929,0,0,609,24200
2025-12-16,20,862,109,8,YT_LONG,559710,225600,9576,5534,638,2028,0,362,977,8432
2025-12-17,12,863,108,,TT_VIDEO,2155680,290700,39805,2246,782,1390,469420,14,827,1219
2025-12-17,12,864,103,,TT_VIDEO,2147040,249600,39235,2413,723,2460,603680,16,310,974
2025-12-17,12,865,103,,YT_TRAILER,4207500,1938300,90780,1478,28672,16110,2618000,87,3100,40250
2025-12-17,12,866,108,,YT_LONG,692550,191400,8192,9410,1316,2464,0,336,1930,7735
2025-12-17,12,867,104,2,YT_LONG,343440,228000,7120,8092,944,1707,0,269,1220,6044
2025-12-17,12,868,104,2,YT_TRAILER,2857500,1682100,36465,981,13020,12132,1029600,81,4746,27020
2025-12-17,12,869,109,8,BLOG_POST,163134,172800,5376,367,1598,1331,0,0,881,19580
2025-12-17,18,870,103,,TT_VIDEO,1782000,254400,97850,1533,1196,1877,1072120,21,470,630
2025-12-17,18,871,108,,TT_VIDEO,1058400,197700,110675,2565,1767,1089,596820,14,728,666
2025-12-17,18,872,102,,TT_TRENDING,3628800,2452800,58680,9984,16155,1023,1670400,14,2919,1157
2025-12-17,18,873,103,,IG_POST,445032,275700,13644,2543,564,9814,0,0,276,985
2025-12-17,18,874,107,,BLOG_POST,81396,222900,6568,354,731,1329,0,0,780,20636
2025-12-17,18,875,113,19,IG_REEL,976950,175200,25116,2585,13680,2336,558480,16,997,1130
2025-12-17,18,876,108,,TT_TRENDING,5852700,1489600,209880,13992,15120,911,913500,8,7774,662
2025-12-17,18,877,104,2,BLOG_POST,102771,146400,9480,486,780,2279,0,0,377,9548
2025-12-17,18,878,105,1,IG_STORY,596232,234000,7736,1236,692,1881,0,0,829,2163
2025-12-17,19,879,113,19,YT_SHORT,967140,150900,59070,1731,1218,1923,674250,25,604,1320
2025-12-17,19,880,104,2,IG_POST,357840,134700,13356,957,588,4152,0,0,895,600
2025-12-17,19,881,103,,IG_REEL,657540,223200,31836,2517,6948,1287,517920,16,946,1013
2025-12-17,19,882,107,,IG_REEL,1013220,146400,25410,2017,13512,2226,295360,18,507,1432
2025-12-17,19,883,102,,YT_TRAILER,1894500,1738800,37315,741,8456,13518,2576200,85,3814,12320
2025-12-17,19,884,104,2,BLOG_POST,139878,231300,6728,254,1520,2449,0,0,813,9878
2025-12-17,20,885,107,,YT_LONG,836730,242700,5352,6392,717,2413,0,294,1872,3987
2025-12-17,20,886,104,2,BLOG_DEV_DIARY,70366,188400,4048,913,1485,1331,0,0,287,702
2025-12-17,20,887,108,,IG_POST,357336,152400,12150,2094,684,8797,0,0,455,432
2025-12-17,20,888,103,,IG_STORY,617760,295200,6568,1960,584,2402,0,0,972,3297
2025-12-18,12,889,102,,IG_STORY,642096,296700,4072,1208,1532,2343,0,0,522,1865
2025-12-18,12,890,107,,BLOG_DEV_DIARY,46040,234300,3728,1252,1092,2548,0,0,978,594
2025-12-18,12,891,102,,IG_REEL,1166490,233100,16842,774,13104,1195,592800,17,1002,1409
2025-12-18,12,892,108,,YT_LONG,628560,183300,6728,7642,1262,1311,0,266,1354,4505
2025-12-18,12,893,102,,BLOG_DEV_DIARY,56898,252300,7304,2015,476,1899,0,0,961,887
2025-12-18,12,894,103,,YT_SHORT,1433700,207000,31405,909,1773,796,682500,35,687,636
2025-12-18,12,895,103,,BLOG_DEV_DIARY,91246,268500,4152,2185,1773,2592,0,0,702,559
2025-12-18,12,896,109,8,YT_SHORT,1704240,177900,28490,970,1604,1016,419250,25,626,674
2025-12-18,12,897,109,8,BLOG_DEV_DIARY,63266,257100,8976,1637,1377,1395,0,0,717,665
2025-12-18,12,898,113,19,IG_REEL,961740,272100,47040,1877,3612,2561,374400,15,900,450
2025-12-18,12,899,113,19,YT_LONG,887760,143100,5272,8891,774,1949,0,399,1751,4259
2025-12-18,18,900,113,19,IG_REEL,1195740,236700,30114,1210,6048,2000,472680,13,295,1012
2025-12-18,18,901,104,2,IG_POST,517608,178800,9414,2466,1257,6831,0,0,600,913
2025-12-18,18,902,107,,BLOG_POST,133038,204600,6120,155,737,1296,0,0,721,24728
2025-12-18,18,903,105,1,YT_LONG,331290,224400,2512,3409,524,1522,0,407,2120,3519
2025-12-18,19,904,108,,YT_LONG,375030,157200,6968,7276,1709,1170,0,316,707,9044
2025-12-18,19,905,104,2,IG_REEL,1028430,212700,24318,2332,9204,2389,210600,13,906,900
2025-12-18,19,906,107,,IG_REEL,1184040,270600,36204,990,9672,2380,184080,17,310,1370
2025-12-18,19,907,103,,IG_STORY,840528,129900,7176,2081,615,2163,0,0,927,1588
2025-12-18,19,908,113,19,BLOG_POST,114399,155100,6656,418,1682,2512,0,0,354,15906
2025-12-18,20,909,109,8,YT_LONG,580770,281400,4208,8135,800,2059,0,358,1667,5967
2025-12-18,20,910,104,2,IG_STORY,706680,181500,4912,2079,768,1373,0,0,563,4402
2025-12-18,20,911,105,1,TT_TRENDING,3439800,1310400,192240,5136,17505,2132,1867600,14,7189,1436
2025-12-18,20,912,104,2,YT_SHORT,1009260,173100,39820,1459,564,2031,439500,26,749,1213
2025-12-18,20,913,107,,IG_REEL,836550,153300,23142,1465,9564,794,179920,17,291,1328
2025-12-18,20,914,104,2,BLOG_POST,168948,272100,8704,350,978,1137,0,0,281,8118
2025-12-18,20,915,107,,IG_STORY,666432,273900,3200,2424,1709,2253,0,0,477,2218
2025-12-19,12,916,113,19,TT_VIDEO,1751760,295200,60610,2213,1784,1474,441980,20,968,924
2025-12-19,12,917,102,,BLOG_POST,81054,284100,2624,344,1239,1540,0,0,646,11330
2025-12-19,12,918,113,19,YT_SHORT,1260360,210000,43670,2464,921,1720,786750,25,790,862
2025-12-19,12,919,113,19,BLOG_POST,103284,282300,3632,526,755,1008,0,0,492,20944
2025-12-19,12,920,109,8,TT_TRENDING,4334400,1598800,69660,5112,24165,777,1125200,9,7202,562
2025-12-19,12,921,107,,YT_TRAILER,3834000,915600,94095,882,11592,7200,1669800,66,4603,23030
2025-12-19,12,922,107,,YT_SHORT,1020600,156900,35805,1566,1274,2207,231750,34,409,1325
2025-12-19,18,923,107,,TT_VIDEO,1665360,200100,88065,1544,1157,1461,1069180,14,621,1426
2025-12-19,18,924,113,19,YT_SHORT,1127520,211500,22660,2321,1641,970,726000,25,513,440
2025-12-19,18,925,105,1,YT_TRAILER,3577500,1558200,30430,2517,24388,14706,1788600,74,4381,19285
2025-12-19,18,926,108,,YT_LONG,613980,290100,2456,7183,711,2286,0,404,1663,3638
2025-12-19,18,927,105,1,YT_SHORT,1053000,193500,22880,1340,1110,1650,606750,29,411,804
2025-12-19,18,928,102,,IG_REEL,1223820,261900,45402,1987,5448,1043,294320,12,455,821
2025-12-19,18,929,103,,YT_SHORT,1098360,262800,59015,2064,894,1531,782250,21,333,1320
2025-12-19,18,930,109,8,YT_LONG,848880,131700,3504,6894,1460,1804,0,260,1978,9376
2025-12-19,18,931,105,1,TT_VIDEO,2175120,209700,32775,2479,500,851,938840,22,276,565
2025-12-19,18,932,107,,YT_SHORT,1159920,269100,51370,2015,1601,1978,744000,30,396,1014
2025-12-19,19,933,105,1,YT_TRAILER,2002500,1257900,97495,2081,16128,11826,1817200,84,4360,38360
2025-12-19,19,934,108,,YT_TRAILER,2916000,1764000,29835,1676,12208,9036,1106600,81,4234,16520
2025-12-19,19,935,103,,TT_TRENDING,5676300,1293600,107460,5472,35730,1366,2665100,10,4518,630
2025-12-19,19,936,104,2,IG_POST,214200,128100,15174,1833,1763,4209,0,0,475,643
2025-12-19,20,937,109,8,YT_TRAILER,3456000,1866900,45815,1921,15372,16254,1491600,87,4376,24710
2025-12-19,20,938,102,,IG_STORY,949104,202800,2688,884,476,2460,0,0,467,3091
2025-12-19,20,939,105,1,YT_LONG,413910,147900,8984,6316,734,2110,0,415,860,5321
2025-12-20,12,940,108,,YT_SHORT,1725300,276900,55660,2407,1113,2477,693000,33,419,496
2025-12-20,12,941,103,,YT_LONG,606690,202800,9192,4335,1001,2229,0,299,1136,5593
2025-12-20,12,942,105,1,YT_TRAILER,3078000,1606500,63835,1866,31276,8262,2085600,58,3536,24745
2025-12-20,12,943,102,,YT_TRAILER,1867500,2081100,44115,1844,26236,7902,2046000,63,1705,34020
2025-12-20,12,944,108,,IG_REEL,518310,122400,26880,1769,7644,900,530400,18,591,889
2025-12-20,12,945,105,1,IG_STORY,432432,184800,7992,1540,1779,2479,0,0,434,4641
2025-12-20,18,946,102,,BLOG_POST,135945,227700,2480,273,462,2541,0,0,350,17204
2025-12-20,18,947,102,,YT_TRAILER,4396500,2045400,82450,1685,25368,7470,2292400,66,2197,21350
2025-12-20,18,948,109,8,BLOG_DEV_DIARY,70052,204600,4456,1287,1121,1038,0,0,611,1307
2025-12-20,19,949,108,,YT_LONG,567810,213900,4712,8509,1239,2422,0,360,1328,7633
2025-12-20,19,950,103,,IG_STORY,732888,145800,7448,2350,1464,788,0,0,756,3024
2025-12-20,19,951,113,19,BLOG_POST,89433,162600,6408,478,1425,1965,0,0,591,8316
2025-12-20,19,952,105,1,YT_TRAILER,1800000,886200,73015,1239,20384,15516,919600,82,4330,22960
2025-12-20,19,953,104,2,YT_SHORT,1394820,255300,39545,2251,1737,1027,333000,21,288,611
2025-12-20,20,954,105,1,TT_TRENDING,2727900,1918000,171360,8688,26325,1954,1305000,11,6728,763
2025-12-20,20,955,104,2,YT_LONG,532170,137700,6416,7302,485,1019,0,342,644,8866
2025-12-20,20,956,103,,YT_TRAILER,2299500,1039500,68935,686,22652,13050,1177000,70,3851,40705
2025-12-20,20,957,104,2,IG_REEL,576810,242100,21420,1298,8928,1263,250640,17,453,1146
2025-12-20,20,958,108,,BLOG_DEV_DIARY,64415,289500,4544,777,1652,2422,0,0,1001,1164
2025-12-20,20,959,104,2,IG_STORY,502632,200100,8144,2211,1148,1058,0,0,774,2117
2025-12-21,12,960,102,,BLOG_DEV_DIARY,41969,140100,9032,1881,1769,1030,0,0,778,1090
2025-12-21,12,961,104,2,IG_STORY,583128,174300,8840,2097,603,867,0,0,953,3507
2025-12-21,12,962,104,2,YT_TRAILER,3388500,852600,68680,2048,25760,11628,1526800,62,2075,14280
2025-12-21,12,963,108,,IG_STORY,777816,248100,5024,2418,1140,2521,0,0,790,1726
2025-12-21,12,964,105,1,IG_STORY,817128,252900,8976,1824,1037,1126,0,0,572,1936
2025-12-21,12,965,108,,BLOG_POST,160569,243600,7048,504,509,917,0,0,507,13200
2025-12-21,18,966,105,1,BLOG_POST,98667,188100,9432,392,948,2350,0,0,888,10208
2025-12-21,18,967,113,19,TT_VIDEO,1991520,228000,28785,2534,1055,1126,1115240,17,813,562
2025-12-21,18,968,104,2,TT_VIDEO,2151360,151800,72770,1676,647,1859,1029980,20,629,551
2025-12-21,18,969,108,,IG_REEL,1036620,298800,31668,2191,8016,1080,274560,15,708,482
2025-12-21,18,970,102,,TT_TRENDING,5890500,2119600,99360,6312,21330,2290,2897100,9,4024,846
2025-12-21,19,971,102,,YT_LONG,715230,185400,3232,3485,1007,1247,0,269,2108,8211
2025-12-21,19,972,109,8,TT_VIDEO,1090800,231600,99180,1395,1320,1734,923160,16,1020,1238
2025-12-21,19,973,109,8,IG_POST,508536,194700,20448,2317,869,11391,0,0,821,781
2025-12-21,19,974,107,,IG_STORY,468000,123000,9576,700,1563,1932,0,0,966,2600
2025-12-21,19,975,104,2,YT_SHORT,905580,223800,53955,755,1695,1188,618750,33,611,914
2025-12-21,19,976,105,1,BLOG_POST,152190,244500,6328,355,791,2633,0,0,979,12298
2025-12-21,19,977,105,1,IG_REEL,1082250,286500,33474,1918,13584,2229,175760,17,636,913
2025-12-21,19,978,108,,IG_REEL,586170,266100,27762,2545,3792,1340,422240,11,328,572
2025-12-21,20,979,102,,TT_TRENDING,6785100,1579200,96480,12312,45990,1841,2998600,11,4095,1367
2025-12-21,20,980,103,,BLOG_POST,123633,297600,4784,481,854,1663,0,0,846,25300
2025-12-21,20,981,109,8,IG_POST,365904,276900,13716,1844,492,8816,0,0,996,563
2025-12-21,20,982,109,8,YT_TRAILER,3244500,844200,42500,671,31556,15390,1326600,75,3591,18165
2025-12-21,20,983,104,2,TT_VIDEO,1479600,276000,29070,856,521,2189,1080940,18,527,1142
2025-12-21,20,984,103,,BLOG_DEV_DIARY,73811,171600,7688,979,1208,1740,0,0,523,455
2025-12-21,20,985,108,,IG_STORY,816192,279900,7512,2044,857,2218,0,0,664,3293
2025-12-21,20,986,113,19,BLOG_POST,140391,203100,8552,488,470,2072,0,0,341,13002
2025-12-21,20,987,104,2,IG_STORY,547560,166500,4040,2147,915,1003,0,0,904,2470
2025-12-22,12,988,105,1,BLOG_POST,70110,290100,2888,410,1097,660,0,0,937,22396
2025-12-22,12,989,107,,YT_TRAILER,2538000,2055900,61965,1560,17584,20502,2094400,65,3625,21490
2025-12-22,12,990,105,1,TT_VIDEO,1304640,138300,106115,2070,1632,1599,778120,19,851,1372
2025-12-22,12,991,105,1,YT_LONG,329670,136800,5392,7880,546,1932,0,287,1240,4106
2025-12-22,12,992,105,1,YT_TRAILER,1903500,1843800,98005,1859,18368,16848,2197800,71,4931,31780
2025-12-22,12,993,102,,IG_REEL,1243710,274800,28560,1300,9936,1274,577200,17,330,1386
2025-12-22,12,994,104,2,YT_LONG,757350,282900,2616,9155,1568,1082,0,376,1944,7778
2025-12-22,12,995,108,,YT_LONG,473850,289800,4416,8993,801,755,0,374,576,2788
2025-12-22,18,996,107,,IG_STORY,802152,215100,4192,2218,1134,1762,0,0,491,4796
2025-12-22,18,997,107,,YT_TRAILER,1980000,1717800,87975,2548,27860,14922,2222000,67,3314,20755
2025-12-22,18,998,113,19,TT_TRENDING,5121900,1176000,87840,12660,48825,935,2206900,12,6078,428
2025-12-22,18,999,109,8,TT_TRENDING,6507900,2060800,63360,8508,31275,1923,2618700,12,4297,709
2025-12-22,19,1000,109,8,BLOG_DEV_DIARY,100537,182100,4488,2121,1139,777,0,0,990,1128
2025-12-22,19,1001,109,8,YT_SHORT,1479060,143400,53295,1243,824,1296,402000,31,338,882
2025-12-22,20,1002,104,2,BLOG_POST,118161,150900,6528,175,600,1828,0,0,413,25806
2025-12-22,20,1003,107,,IG_POST,548352,271200,20430,2625,1485,10859,0,0,358,846
2025-12-22,20,1004,105,1,TT_TRENDING,5632200,1912400,88920,5064,14355,1698,1502200,11,5343,1417
2025-12-22,20,1005,108,,IG_STORY,994968,282900,4360,829,516,1525,0,0,583,1386
2025-12-22,20,1006,105,1,IG_POST,409248,229200,12042,946,755,8512,0,0,881,1160
2025-12-22,20,1007,108,,TT_TRENDING,6772500,1540000,203760,5916,45180,1206,1969100,10,2022,1283
2025-12-22,20,1008,103,,YT_SHORT,1422360,174600,39380,1808,1752,2347,894750,30,958,1344
2025-12-22,20,1009,109,8,TT_VIDEO,2369520,191100,41705,1001,1538,1115,894740,18,756,1193
2025-12-22,20,1010,102,,IG_REEL,944190,191100,34902,1899,7176,1045,321360,18,269,556
2025-12-22,20,1011,103,,YT_TRAILER,2866500,1518300,81685,664,9240,17694,2534400,84,1651,25795
2025-12-22,20,1012,102,,TT_TRENDING,4126500,1321600,168480,3612,34020,1654,2354800,11,3081,1118
2025-12-23,12,1013,102,,IG_POST,202104,262200,11034,1472,1385,5852,0,0,320,959
2025-12-23,12,1014,104,2,IG_STORY,844272,161700,7880,752,1539,915,0,0,791,2360
2025-12-23,12,1015,102,,TT_VIDEO,1553040,202500,61275,741,759,697,754600,21,431,1427
2025-12-23,12,1016,108,,BLOG_POST,151677,164700,9064,166,1142,1399,0,0,279,10648
2025-12-23,12,1017,103,,TT_TRENDING,4561200,1341200,96480,7260,30285,2297,1191900,13,4557,467
2025-12-23,12,1018,113,19,BLOG_DEV_DIARY,81432,140700,5400,1817,1518,664,0,0,275,1376
2025-12-23,12,1019,102,,YT_TRAILER,4572000,1102500,54570,1984,19740,11286,1735800,59,2415,10850
2025-12-23,12,1020,105,1,TT_TRENDING,5556600,2522800,191700,7416,49230,1650,1247000,11,6461,1264
2025-12-23,18,1021,108,,YT_TRAILER,3231000,1270500,73185,2160,33180,17928,1997600,69,3994,25305
2025-12-23,18,1022,102,,BLOG_POST,99522,198300,3360,238,635,2330,0,0,811,24508
2025-12-23,18,1023,113,19,IG_STORY,867672,120300,4296,1949,750,1452,0,0,706,2839
2025-12-23,18,1024,113,19,TT_VIDEO,1233360,228900,69160,2136,777,1164,607600,17,950,654
2025-12-23,18,1025,105,1,IG_STORY,624312,157500,6328,2187,1635,2365,0,0,745,1743
2025-12-23,18,1026,102,,TT_TRENDING,4334400,2651600,185760,11328,16650,1529,1397800,12,3517,572
2025-12-23,18,1027,108,,YT_SHORT,696600,208500,60170,2024,1083,1861,592500,27,327,1116
2025-12-23,18,1028,102,,BLOG_DEV_DIARY,91768,269400,4080,827,1617,1199,0,0,323,860
2025-12-23,19,1029,109,8,TT_TRENDING,3131100,1979600,99540,10104,23670,2319,1568900,11,3861,580
2025-12-23,19,1030,103,,BLOG_DEV_DIARY,108054,242100,3736,2108,1119,2178,0,0,822,1100
2025-12-23,19,1031,109,8,IG_STORY,526968,153900,4936,2605,705,1107,0,0,567,1462
2025-12-23,19,1032,109,8,YT_SHORT,1731780,281100,32945,794,1422,1564,469500,30,325,792
2025-12-23,19,1033,104,2,YT_SHORT,1278180,163800,47465,1800,584,1472,819750,31,665,572
2025-12-23,19,1034,108,,YT_SHORT,837540,293400,20735,695,737,1492,706500,34,826,1044
2025-12-23,19,1035,103,,YT_SHORT,1161540,267600,47520,2574,1608,2567,432000,27,647,1261
2025-12-23,19,1036,103,,IG_POST,238392,275100,17226,975,1724,7315,0,0,672,1291
2025-12-23,19,1037,108,,IG_STORY,378144,210300,3776,1234,737,2497,0,0,375,2281
2025-12-23,19,1038,104,2,IG_REEL,1126710,137700,13398,884,12984,1547,310440,16,787,1273
2025-12-23,19,1039,108,,BLOG_POST,128763,223200,3368,377,584,972,0,0,786,17864
2025-12-23,20,1040,102,,BLOG_POST,112518,228000,7656,465,602,770,0,0,978,9086
2025-12-23,20,1041,102,,YT_TRAILER,2011500,1913100,29070,1852,19348,18342,1135200,70,2545,20790
2025-12-23,20,1042,103,,BLOG_POST,134064,133500,8112,180,653,2088,0,0,475,7722
2025-12-23,20,1043,113,19,YT_SHORT,1589220,223800,51480,1267,1593,1386,651750,29,364,616
2025-12-23,20,1044,113,19,IG_REEL,499590,223200,35784,2083,10140,1797,427960,17,655,1386
2025-12-24,12,1045,104,2,YT_LONG,699030,159600,8752,7514,1748,1507,0,299,1082,2754
2025-12-24,12,1046,108,,BLOG_POST,178011,284700,7048,212,1602,2413,0,0,454,13178
2025-12-24,12,1047,104,2,YT_SHORT,1438560,227700,60005,1910,666,979,777000,35,411,874
2025-12-24,12,1048,103,,IG_STORY,667368,252900,3216,2550,879,1503,0,0,974,2318
2025-12-24,12,1049,103,,BLOG_POST,72162,259800,3344,428,1049,1371,0,0,530,8140
2025-12-24,12,1050,104,2,BLOG_POST,85842,281400,5256,437,911,1001,0,0,512,11616
2025-12-24,18,1051,104,2,IG_POST,536256,199500,14670,2336,819,9481,0,0,970,1388
2025-12-24,18,1052,108,,IG_STORY,868608,235800,8480,2165,504,1003,0,0,384,3074
2025-12-24,18,1053,107,,IG_POST,225792,172500,19080,1641,1308,6669,0,0,789,618
2025-12-24,18,1054,109,8,IG_STORY,608400,184500,6856,1518,758,1351,0,0,473,2318
2025-12-24,19,1055,105,1,TT_TRENDING,6741000,1960000,103320,13260,16380,1410,1986500,11,6117,1043
2025-12-24,19,1056,102,,BLOG_DEV_DIARY,89680,160800,8840,744,1379,1166,0,0,616,398
2025-12-24,19,1057,107,,TT_VIDEO,2339280,123000,107825,1863,1436,2312,1026060,20,401,740
2025-12-24,19,1058,103,,YT_TRAILER,1957500,1123500,85000,807,16688,8352,1130800,80,2713,37870
2025-12-24,19,1059,105,1,BLOG_DEV_DIARY,108889,153600,4104,768,882,1142,0,0,400,1050
2025-12-24,19,1060,109,8,BLOG_POST,187587,288000,5904,382,717,1782,0,0,328,24750
2025-12-24,20,1061,104,2,YT_TRAILER,3154500,1081500,70295,1654,26152,10260,1155000,77,3683,14385
2025-12-24,20,1062,104,2,TT_VIDEO,1531440,286500,113525,1522,791,1745,661500,13,524,431
2025-12-24,20,1063,113,19,IG_REEL,620100,133800,14574,1654,8460,1868,582920,15,749,680
2025-12-24,20,1064,103,,IG_REEL,1189890,128400,17766,708,10896,2504,187200,11,983,1434
2025-12-25,12,1065,104,2,BLOG_DEV_DIARY,48964,159900,4448,2358,852,2092,0,0,609,1157
2025-12-25,12,1066,103,,IG_STORY,465192,231000,3664,1069,1140,1775,0,0,775,4183
2025-12-25,12,1067,103,,YT_TRAILER,3865500,1354500,78795,2222,12628,9864,1491600,77,2940,28595
