REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,ENGAGEMENT_RATE,RETWEETS,LIKES_ATTRIBUTED,LOADED_AT
2026-01-13,Astro Bot Sustain,18a0104,305.40,1076923,6227,0.578,1121,9963,2026-05-04 11:41:58.198000-07:00
2026-01-14,Astro Bot Sustain,18a0104,275.99,1076923,5844,0.543,1052,9350,2026-05-04 11:41:58.198000-07:00
2026-01-15,Astro Bot Sustain,18a0104,383.83,1076923,6720,0.624,1210,10752,2026-05-04 11:41:58.198000-07:00
2026-01-16,Astro Bot Sustain,18a0104,282.52,1076923,6712,0.623,1208,10739,2026-05-04 11:41:58.198000-07:00
2026-01-17,Astro Bot Sustain,18a0104,262.38,1238462,4185,0.338,753,6696,2026-05-04 11:41:58.198000-07:00
2026-01-18,Astro Bot Sustain,18a0104,306.45,1238462,4517,0.365,813,7227,2026-05-04 11:41:58.198000-07:00
2026-01-19,Astro Bot Sustain,18a0104,288.46,1076923,6024,0.559,1084,9638,2026-05-04 11:41:58.198000-07:00
2026-01-20,Astro Bot Sustain,18a0104,366.60,1076923,4148,0.385,747,6637,2026-05-04 11:41:58.198000-07:00
2026-01-21,Astro Bot Sustain,18a0104,241.23,1076923,4663,0.433,839,7461,2026-05-04 11:41:58.198000-07:00
2026-01-22,Astro Bot Sustain,18a0104,358.87,1076923,3543,0.329,638,5669,2026-05-04 11:41:58.198000-07:00
2026-01-23,Astro Bot Sustain,18a0104,275.10,1076923,4938,0.459,889,7901,2026-05-04 11:41:58.198000-07:00
2026-01-25,Astro Bot Sustain,18a0104,360.43,1238462,4205,0.340,757,6728,2026-05-04 11:41:58.198000-07:00
2026-01-26,Astro Bot Sustain,18a0104,259.95,1076923,3694,0.343,665,5910,2026-05-04 11:41:58.198000-07:00
2026-01-27,Astro Bot Sustain,18a0104,242.71,1076923,3015,0.280,543,4824,2026-05-04 11:41:58.198000-07:00
2026-01-28,Astro Bot Sustain,18a0104,362.14,1076923,5993,0.557,1079,9589,2026-05-04 11:41:58.198000-07:00
2026-01-29,Astro Bot Sustain,18a0104,234.40,1076923,3769,0.350,678,6030,2026-05-04 11:41:58.198000-07:00
2026-01-30,Astro Bot Sustain,18a0104,353.82,1076923,3920,0.364,706,6272,2026-05-04 11:41:58.198000-07:00
2026-01-31,Astro Bot Sustain,18a0104,310.55,1238462,6805,0.550,1225,10888,2026-05-04 11:41:58.198000-07:00
2026-02-01,Astro Bot Sustain,18a0104,391.86,1238462,5462,0.441,983,8739,2026-05-04 11:41:58.198000-07:00
2026-02-02,Astro Bot Sustain,18a0104,255.79,1076923,5013,0.466,902,8021,2026-05-04 11:41:58.198000-07:00
2026-02-03,Astro Bot Sustain,18a0104,363.63,1076923,5465,0.508,984,8744,2026-05-04 11:41:58.198000-07:00
2026-02-04,Astro Bot Sustain,18a0104,293.81,1076923,3468,0.322,624,5549,2026-05-04 11:41:58.198000-07:00
2026-02-05,Astro Bot Sustain,18a0104,218.65,1076923,4184,0.389,753,6694,2026-05-04 11:41:58.198000-07:00
2026-02-06,Astro Bot Sustain,18a0104,314.61,1076923,5578,0.518,1004,8925,2026-05-04 11:41:58.198000-07:00
2026-02-07,Astro Bot Sustain,18a0104,289.03,1238462,6415,0.518,1155,10264,2026-05-04 11:41:58.198000-07:00
2026-02-08,Astro Bot Sustain,18a0104,384.35,1238462,3901,0.315,702,6242,2026-05-04 11:41:58.198000-07:00
2026-02-10,Astro Bot Sustain,18a0104,256.97,1076923,4335,0.403,780,6936,2026-05-04 11:41:58.198000-07:00
2026-02-11,Astro Bot Sustain,18a0104,226.37,1076923,4598,0.427,828,7357,2026-05-04 11:41:58.198000-07:00
2026-02-12,Astro Bot Sustain,18a0104,278.66,1076923,3166,0.294,570,5066,2026-05-04 11:41:58.198000-07:00
2026-02-13,Astro Bot Sustain,18a0104,314.01,1076923,5428,0.504,977,8685,2026-05-04 11:41:58.198000-07:00
2026-02-14,Astro Bot Sustain,18a0104,241.54,1238462,4811,0.389,866,7698,2026-05-04 11:41:58.198000-07:00
2026-02-15,Astro Bot Sustain,18a0104,429.44,1238462,6849,0.553,1233,10958,2026-05-04 11:41:58.198000-07:00
2026-02-16,Astro Bot Sustain,18a0104,249.84,1076923,5729,0.532,1031,9166,2026-05-04 11:41:58.198000-07:00
2026-02-17,Astro Bot Sustain,18a0104,379.97,1076923,3091,0.287,556,4946,2026-05-04 11:41:58.198000-07:00
2026-02-18,Astro Bot Sustain,18a0104,308.67,1076923,5277,0.490,950,8443,2026-05-04 11:41:58.198000-07:00
2026-02-19,Astro Bot Sustain,18a0104,270.05,1076923,3430,0.319,617,5488,2026-05-04 11:41:58.198000-07:00
2026-02-20,Astro Bot Sustain,18a0104,339.56,1076923,4636,0.431,834,7418,2026-05-04 11:41:58.198000-07:00
2026-02-21,Astro Bot Sustain,18a0104,276.05,1238462,6502,0.525,1170,10403,2026-05-04 11:41:58.198000-07:00
2026-02-22,Astro Bot Sustain,18a0104,435.59,1238462,5982,0.483,1077,9571,2026-05-04 11:41:58.198000-07:00
2026-02-23,Astro Bot Sustain,18a0104,343.72,1076923,5993,0.557,1079,9589,2026-05-04 11:41:58.198000-07:00
2026-02-25,Astro Bot Sustain,18a0104,314.90,1076923,3618,0.336,651,5789,2026-05-04 11:41:58.198000-07:00
2026-02-27,Astro Bot Sustain,18a0104,343.42,1076923,3581,0.333,645,5730,2026-05-04 11:41:58.198000-07:00
2026-02-28,Astro Bot Sustain,18a0104,359.41,1238462,4725,0.382,851,7560,2026-05-04 11:41:58.198000-07:00
2025-11-01,Astro Bot Sustain,18a0104,306.79,1238462,19815,1.600,3567,31704,2026-05-04 11:41:58.198000-07:00
2025-11-02,Astro Bot Sustain,18a0104,362.48,1238462,12777,1.032,2300,20443,2026-05-04 11:41:58.198000-07:00
2025-11-03,Astro Bot Sustain,18a0104,385.61,1076923,11763,1.092,2117,18821,2026-05-04 11:41:58.198000-07:00
2025-11-04,Astro Bot Sustain,18a0104,323.52,1076923,14925,1.386,2687,23880,2026-05-04 11:41:58.198000-07:00
2025-11-05,Astro Bot Sustain,18a0104,355.31,1076923,12197,1.133,2195,19515,2026-05-04 11:41:58.198000-07:00
2025-11-06,Astro Bot Sustain,18a0104,338.37,1076923,16231,1.507,2922,25970,2026-05-04 11:41:58.198000-07:00
2025-11-07,Astro Bot Sustain,18a0104,335.70,1076923,15994,1.485,2879,25590,2026-05-04 11:41:58.198000-07:00
2025-11-09,Astro Bot Sustain,18a0104,355.99,1238462,15649,1.264,2817,25038,2026-05-04 11:41:58.198000-07:00
2025-11-10,Astro Bot Sustain,18a0104,351.74,1076923,11693,1.086,2105,18709,2026-05-04 11:41:58.198000-07:00
2025-11-11,Astro Bot Sustain,18a0104,284.31,1076923,13673,1.270,2461,21877,2026-05-04 11:41:58.198000-07:00
2025-11-12,Astro Bot Sustain,18a0104,382.04,1076923,10214,0.948,1839,16342,2026-05-04 11:41:58.198000-07:00
2025-11-13,Astro Bot Sustain,18a0104,225.48,1076923,13143,1.220,2366,21029,2026-05-04 11:41:58.198000-07:00
2025-11-14,Astro Bot Sustain,18a0104,264.70,1076923,11483,1.066,2067,18373,2026-05-04 11:41:58.198000-07:00
2025-11-15,Astro Bot Sustain,18a0104,318.41,1238462,11987,0.968,2158,19179,2026-05-04 11:41:58.198000-07:00
2025-11-16,Astro Bot Sustain,18a0104,357.02,1238462,12315,0.994,2217,19704,2026-05-04 11:41:58.198000-07:00
2025-11-17,Astro Bot Sustain,18a0104,262.32,1076923,14462,1.343,2603,23139,2026-05-04 11:41:58.198000-07:00
2025-11-18,Astro Bot Sustain,18a0104,241.23,1076923,14236,1.322,2562,22778,2026-05-04 11:41:58.198000-07:00
2025-11-19,Astro Bot Sustain,18a0104,264.40,1076923,10232,0.950,1842,16371,2026-05-04 11:41:58.198000-07:00
2025-11-20,Astro Bot Sustain,18a0104,301.54,1076923,12968,1.204,2334,20749,2026-05-04 11:41:58.198000-07:00
2025-11-21,Astro Bot Sustain,18a0104,256.68,1076923,7599,0.706,1368,12158,2026-05-04 11:41:58.198000-07:00
2025-11-22,Astro Bot Sustain,18a0104,394.25,1238462,11953,0.965,2152,19125,2026-05-04 11:41:58.198000-07:00
2025-11-23,Astro Bot Sustain,18a0104,266.14,1238462,11736,0.948,2112,18778,2026-05-04 11:41:58.198000-07:00
2025-11-24,Astro Bot Sustain,18a0104,344.32,1076923,12742,1.183,2294,20387,2026-05-04 11:41:58.198000-07:00
2025-11-25,Astro Bot Sustain,18a0104,248.95,1076923,7570,0.703,1363,12112,2026-05-04 11:41:58.198000-07:00
2025-11-26,Astro Bot Sustain,18a0104,312.53,1076923,9822,0.912,1768,15715,2026-05-04 11:41:58.198000-07:00
2025-11-27,Astro Bot Sustain,18a0104,384.42,1076923,12623,1.172,2272,20197,2026-05-04 11:41:58.198000-07:00
2025-11-29,Astro Bot Sustain,18a0104,386.40,1238462,8361,0.675,1505,13378,2026-05-04 11:41:58.198000-07:00
2025-11-30,Astro Bot Sustain,18a0104,436.62,1238462,13887,1.121,2500,22219,2026-05-04 11:41:58.198000-07:00
2025-12-01,Astro Bot Sustain,18a0104,353.53,1076923,10558,0.980,1900,16893,2026-05-04 11:41:58.198000-07:00
2025-12-02,Astro Bot Sustain,18a0104,365.41,1076923,11500,1.068,2070,18400,2026-05-04 11:41:58.198000-07:00
2025-12-03,Astro Bot Sustain,18a0104,322.03,1076923,10817,1.004,1947,17307,2026-05-04 11:41:58.198000-07:00
2025-12-04,Astro Bot Sustain,18a0104,309.26,1076923,9274,0.861,1669,14838,2026-05-04 11:41:58.198000-07:00
2025-12-05,Astro Bot Sustain,18a0104,290.25,1076923,6978,0.648,1256,11165,2026-05-04 11:41:58.198000-07:00
2025-12-06,Astro Bot Sustain,18a0104,406.90,1238462,10344,0.835,1862,16550,2026-05-04 11:41:58.198000-07:00
2025-12-07,Astro Bot Sustain,18a0104,278.44,1238462,10670,0.862,1921,17072,2026-05-04 11:41:58.198000-07:00
2025-12-08,Astro Bot Sustain,18a0104,249.84,1076923,10993,1.021,1979,17589,2026-05-04 11:41:58.198000-07:00
2025-12-09,Astro Bot Sustain,18a0104,227.56,1076923,6371,0.592,1147,10194,2026-05-04 11:41:58.198000-07:00
2025-12-10,Astro Bot Sustain,18a0104,233.21,1076923,11484,1.066,2067,18374,2026-05-04 11:41:58.198000-07:00
2025-12-11,Astro Bot Sustain,18a0104,269.15,1076923,9374,0.870,1687,14998,2026-05-04 11:41:58.198000-07:00
2025-12-12,Astro Bot Sustain,18a0104,244.20,1076923,7020,0.652,1264,11232,2026-05-04 11:41:58.198000-07:00
2025-12-13,Astro Bot Sustain,18a0104,432.86,1238462,8717,0.704,1569,13947,2026-05-04 11:41:58.198000-07:00
2025-12-14,Astro Bot Sustain,18a0104,275.36,1238462,11943,0.964,2150,19109,2026-05-04 11:41:58.198000-07:00
2025-12-15,Astro Bot Sustain,18a0104,285.49,1076923,6420,0.596,1156,10272,2026-05-04 11:41:58.198000-07:00
2025-12-16,Astro Bot Sustain,18a0104,301.24,1076923,6134,0.570,1104,9814,2026-05-04 11:41:58.198000-07:00
2025-12-17,Astro Bot Sustain,18a0104,222.51,1076923,5785,0.537,1041,9256,2026-05-04 11:41:58.198000-07:00
2025-12-18,Astro Bot Sustain,18a0104,273.02,1076923,9139,0.849,1645,14622,2026-05-04 11:41:58.198000-07:00
2025-12-19,Astro Bot Sustain,18a0104,224.00,1076923,5838,0.542,1051,9341,2026-05-04 11:41:58.198000-07:00
2025-12-20,Astro Bot Sustain,18a0104,267.16,1238462,6099,0.493,1098,9758,2026-05-04 11:41:58.198000-07:00
2025-12-21,Astro Bot Sustain,18a0104,290.40,1238462,6093,0.492,1097,9749,2026-05-04 11:41:58.198000-07:00
2025-12-22,Astro Bot Sustain,18a0104,284.31,1076923,8033,0.746,1446,12853,2026-05-04 11:41:58.198000-07:00
2025-12-24,Astro Bot Sustain,18a0104,288.76,1076923,7134,0.662,1284,11414,2026-05-04 11:41:58.198000-07:00
2025-12-25,Astro Bot Sustain,18a0104,286.39,1076923,8992,0.835,1619,14387,2026-05-04 11:41:58.198000-07:00
2025-12-26,Astro Bot Sustain,18a0104,368.38,1076923,9468,0.879,1704,15149,2026-05-04 11:41:58.198000-07:00
2025-12-27,Astro Bot Sustain,18a0104,310.89,1238462,10049,0.811,1809,16078,2026-05-04 11:41:58.198000-07:00
2025-12-28,Astro Bot Sustain,18a0104,431.15,1238462,8758,0.707,1576,14013,2026-05-04 11:41:58.198000-07:00
2025-12-29,Astro Bot Sustain,18a0104,252.52,1076923,8197,0.761,1475,13115,2026-05-04 11:41:58.198000-07:00
2025-12-30,Astro Bot Sustain,18a0104,231.43,1076923,6482,0.602,1167,10371,2026-05-04 11:41:58.198000-07:00
2025-12-31,Astro Bot Sustain,18a0104,339.27,1076923,8848,0.822,1593,14157,2026-05-04 11:41:58.198000-07:00
2026-01-01,Astro Bot Sustain,18a0104,269.45,1076923,6892,0.640,1241,11027,2026-05-04 11:41:58.198000-07:00
2026-01-02,Astro Bot Sustain,18a0104,254.89,1076923,7762,0.721,1397,12419,2026-05-04 11:41:58.198000-07:00
2026-01-03,Astro Bot Sustain,18a0104,403.82,1238462,9337,0.754,1681,14939,2026-05-04 11:41:58.198000-07:00
2026-01-04,Astro Bot Sustain,18a0104,324.22,1238462,9489,0.766,1708,15182,2026-05-04 11:41:58.198000-07:00
2026-01-05,Astro Bot Sustain,18a0104,343.72,1076923,5996,0.557,1079,9594,2026-05-04 11:41:58.198000-07:00
2026-01-06,Astro Bot Sustain,18a0104,362.14,1076923,7167,0.666,1290,11467,2026-05-04 11:41:58.198000-07:00
2026-01-07,Astro Bot Sustain,18a0104,322.63,1076923,7745,0.719,1394,12392,2026-05-04 11:41:58.198000-07:00
2026-01-08,Astro Bot Sustain,18a0104,375.51,1076923,5500,0.511,990,8800,2026-05-04 11:41:58.198000-07:00
2026-01-09,Astro Bot Sustain,18a0104,319.36,1076923,5983,0.556,1077,9573,2026-05-04 11:41:58.198000-07:00
2026-01-10,Astro Bot Sustain,18a0104,330.71,1238462,4632,0.374,834,7411,2026-05-04 11:41:58.198000-07:00
2026-01-12,Astro Bot Sustain,18a0104,299.46,1076923,5708,0.530,1027,9133,2026-05-04 11:41:58.198000-07:00
2026-01-13,Astro Bot Sustain,18a0104,250.74,1076923,6944,0.645,1250,11110,2026-05-04 11:41:58.198000-07:00
2026-01-14,Astro Bot Sustain,18a0104,328.87,1076923,4614,0.428,831,7382,2026-05-04 11:41:58.198000-07:00
2026-01-15,Astro Bot Sustain,18a0104,220.73,1076923,5815,0.540,1047,9304,2026-05-04 11:41:58.198000-07:00
2026-01-16,Astro Bot Sustain,18a0104,239.45,1076923,5995,0.557,1079,9592,2026-05-04 11:41:58.198000-07:00
2026-01-17,Astro Bot Sustain,18a0104,329.68,1238462,4470,0.361,805,7152,2026-05-04 11:41:58.198000-07:00
2026-01-18,Astro Bot Sustain,18a0104,293.13,1238462,6193,0.500,1115,9909,2026-05-04 11:41:58.198000-07:00
2026-01-19,Astro Bot Sustain,18a0104,279.26,1076923,3805,0.353,685,6088,2026-05-04 11:41:58.198000-07:00
2026-01-20,Astro Bot Sustain,18a0104,357.68,1076923,5583,0.518,1005,8933,2026-05-04 11:41:58.198000-07:00
2026-01-21,Astro Bot Sustain,18a0104,209.14,1076923,4890,0.454,880,7824,2026-05-04 11:41:58.198000-07:00
2026-01-22,Astro Bot Sustain,18a0104,375.81,1076923,4335,0.403,780,6936,2026-05-04 11:41:58.198000-07:00
2026-01-23,Astro Bot Sustain,18a0104,356.79,1076923,3995,0.371,719,6392,2026-05-04 11:41:58.198000-07:00
2026-01-25,Astro Bot Sustain,18a0104,354.28,1238462,6112,0.494,1100,9779,2026-05-04 11:41:58.198000-07:00
2026-01-26,Astro Bot Sustain,18a0104,271.23,1076923,4485,0.417,807,7176,2026-05-04 11:41:58.198000-07:00
2026-01-27,Astro Bot Sustain,18a0104,336.89,1076923,5692,0.529,1025,9107,2026-05-04 11:41:58.198000-07:00
2026-01-28,Astro Bot Sustain,18a0104,339.27,1076923,4335,0.403,780,6936,2026-05-04 11:41:58.198000-07:00
2026-01-29,Astro Bot Sustain,18a0104,320.55,1076923,5126,0.476,923,8202,2026-05-04 11:41:58.198000-07:00
2026-01-30,Astro Bot Sustain,18a0104,295.59,1076923,5315,0.494,957,8504,2026-05-04 11:41:58.198000-07:00
2026-01-31,Astro Bot Sustain,18a0104,418.17,1238462,4811,0.389,866,7698,2026-05-04 11:41:58.198000-07:00
2026-02-01,Astro Bot Sustain,18a0104,423.98,1238462,5852,0.473,1053,9363,2026-05-04 11:41:58.198000-07:00
2026-02-02,Astro Bot Sustain,18a0104,285.49,1076923,3732,0.347,672,5971,2026-05-04 11:41:58.198000-07:00
2026-02-03,Astro Bot Sustain,18a0104,213.60,1076923,3882,0.361,699,6211,2026-05-04 11:41:58.198000-07:00
2026-02-04,Astro Bot Sustain,18a0104,218.06,1076923,3053,0.284,550,4885,2026-05-04 11:41:58.198000-07:00
2026-02-05,Astro Bot Sustain,18a0104,385.61,1076923,4787,0.445,862,7659,2026-05-04 11:41:58.198000-07:00
2026-02-06,Astro Bot Sustain,18a0104,277.77,1076923,5955,0.553,1072,9528,2026-05-04 11:41:58.198000-07:00
2026-02-07,Astro Bot Sustain,18a0104,416.12,1238462,5722,0.462,1030,9155,2026-05-04 11:41:58.198000-07:00
2026-02-08,Astro Bot Sustain,18a0104,371.71,1238462,6415,0.518,1155,10264,2026-05-04 11:41:58.198000-07:00
2026-02-10,Astro Bot Sustain,18a0104,360.06,1076923,4259,0.396,767,6814,2026-05-04 11:41:58.198000-07:00
2026-02-11,Astro Bot Sustain,18a0104,292.62,1076923,4598,0.427,828,7357,2026-05-04 11:41:58.198000-07:00
2026-02-12,Astro Bot Sustain,18a0104,355.90,1076923,3581,0.333,645,5730,2026-05-04 11:41:58.198000-07:00
2026-02-13,Astro Bot Sustain,18a0104,230.24,1076923,5541,0.515,997,8866,2026-05-04 11:41:58.198000-07:00
2026-02-14,Astro Bot Sustain,18a0104,269.90,1238462,6502,0.525,1170,10403,2026-05-04 11:41:58.198000-07:00
2026-02-15,Astro Bot Sustain,18a0104,423.98,1238462,3468,0.280,624,5549,2026-05-04 11:41:58.198000-07:00
2026-02-16,Astro Bot Sustain,18a0104,227.86,1076923,3015,0.280,543,4824,2026-05-04 11:41:58.198000-07:00
2026-02-17,Astro Bot Sustain,18a0104,336.89,1076923,3053,0.284,550,4885,2026-05-04 11:41:58.198000-07:00
2026-02-18,Astro Bot Sustain,18a0104,306.59,1076923,3279,0.305,590,5246,2026-05-04 11:41:58.198000-07:00
2026-02-19,Astro Bot Sustain,18a0104,312.23,1076923,5541,0.515,997,8866,2026-05-04 11:41:58.198000-07:00
2026-02-20,Astro Bot Sustain,18a0104,216.87,1076923,4787,0.445,862,7659,2026-05-04 11:41:58.198000-07:00
2026-02-21,Astro Bot Sustain,18a0104,360.77,1238462,5245,0.424,944,8392,2026-05-04 11:41:58.198000-07:00
2026-02-22,Astro Bot Sustain,18a0104,275.02,1238462,5808,0.469,1045,9293,2026-05-04 11:41:58.198000-07:00
2026-02-23,Astro Bot Sustain,18a0104,318.77,1076923,3166,0.294,570,5066,2026-05-04 11:41:58.198000-07:00
2026-02-25,Astro Bot Sustain,18a0104,223.40,1076923,6031,0.560,1086,9650,2026-05-04 11:41:58.198000-07:00
2026-02-27,Astro Bot Sustain,18a0104,346.69,1076923,3317,0.308,597,5307,2026-05-04 11:41:58.198000-07:00
2026-02-28,Astro Bot Sustain,18a0104,328.32,1238462,4898,0.396,882,7837,2026-05-04 11:41:58.198000-07:00
2025-11-01,Astro Bot Sustain,18a0104,408.26,1238462,19815,1.600,3567,31704,2026-05-04 11:41:58.198000-07:00
2025-11-02,Astro Bot Sustain,18a0104,355.65,1238462,12040,0.972,2167,19264,2026-05-04 11:41:58.198000-07:00
2025-11-03,Astro Bot Sustain,18a0104,385.02,1076923,14624,1.358,2632,23398,2026-05-04 11:41:58.198000-07:00
2025-11-04,Astro Bot Sustain,18a0104,225.78,1076923,16502,1.532,2970,26403,2026-05-04 11:41:58.198000-07:00
2025-11-05,Astro Bot Sustain,18a0104,341.94,1076923,14073,1.307,2533,22517,2026-05-04 11:41:58.198000-07:00
2025-11-06,Astro Bot Sustain,18a0104,246.58,1076923,11993,1.114,2159,19189,2026-05-04 11:41:58.198000-07:00
2025-11-07,Astro Bot Sustain,18a0104,292.92,1076923,12508,1.162,2251,20013,2026-05-04 11:41:58.198000-07:00
2025-11-09,Astro Bot Sustain,18a0104,267.51,1238462,11592,0.936,2087,18547,2026-05-04 11:41:58.198000-07:00
2025-11-10,Astro Bot Sustain,18a0104,286.09,1076923,12892,1.197,2321,20627,2026-05-04 11:41:58.198000-07:00
2025-11-11,Astro Bot Sustain,18a0104,361.25,1076923,13276,1.233,2390,21242,2026-05-04 11:41:58.198000-07:00
2025-11-12,Astro Bot Sustain,18a0104,367.79,1076923,8152,0.757,1467,13043,2026-05-04 11:41:58.198000-07:00
2025-11-13,Astro Bot Sustain,18a0104,275.69,1076923,10904,1.013,1963,17446,2026-05-04 11:41:58.198000-07:00
2025-11-14,Astro Bot Sustain,18a0104,230.83,1076923,12930,1.201,2327,20688,2026-05-04 11:41:58.198000-07:00
2025-11-15,Astro Bot Sustain,18a0104,283.56,1238462,9898,0.799,1782,15837,2026-05-04 11:41:58.198000-07:00
2025-11-16,Astro Bot Sustain,18a0104,353.60,1238462,10463,0.845,1883,16741,2026-05-04 11:41:58.198000-07:00
2025-11-17,Astro Bot Sustain,18a0104,218.35,1076923,13992,1.299,2519,22387,2026-05-04 11:41:58.198000-07:00
2025-11-18,Astro Bot Sustain,18a0104,281.63,1076923,8932,0.829,1608,14291,2026-05-04 11:41:58.198000-07:00
2025-11-19,Astro Bot Sustain,18a0104,259.05,1076923,13920,1.293,2506,22272,2026-05-04 11:41:58.198000-07:00
2025-11-20,Astro Bot Sustain,18a0104,279.26,1076923,7945,0.738,1430,12712,2026-05-04 11:41:58.198000-07:00
2025-11-21,Astro Bot Sustain,18a0104,246.87,1076923,10313,0.958,1856,16501,2026-05-04 11:41:58.198000-07:00
2025-11-22,Astro Bot Sustain,18a0104,251.45,1238462,11437,0.924,2059,18299,2026-05-04 11:41:58.198000-07:00
2025-11-23,Astro Bot Sustain,18a0104,348.13,1238462,15001,1.211,2700,24002,2026-05-04 11:41:58.198000-07:00
2025-11-24,Astro Bot Sustain,18a0104,325.60,1076923,10457,0.971,1882,16731,2026-05-04 11:41:58.198000-07:00
2025-11-25,Astro Bot Sustain,18a0104,350.85,1076923,13748,1.277,2475,21997,2026-05-04 11:41:58.198000-07:00
2025-11-26,Astro Bot Sustain,18a0104,227.27,1076923,13440,1.248,2419,21504,2026-05-04 11:41:58.198000-07:00
2025-11-27,Astro Bot Sustain,18a0104,230.83,1076923,7932,0.737,1428,12691,2026-05-04 11:41:58.198000-07:00
2025-11-29,Astro Bot Sustain,18a0104,381.96,1238462,9995,0.807,1799,15992,2026-05-04 11:41:58.198000-07:00
2025-11-30,Astro Bot Sustain,18a0104,392.89,1238462,14267,1.152,2568,22827,2026-05-04 11:41:58.198000-07:00
2025-12-01,Astro Bot Sustain,18a0104,290.25,1076923,7284,0.676,1311,11654,2026-05-04 11:41:58.198000-07:00
2025-12-02,Astro Bot Sustain,18a0104,273.02,1076923,8503,0.790,1531,13605,2026-05-04 11:41:58.198000-07:00
2025-12-03,Astro Bot Sustain,18a0104,265.29,1076923,8253,0.766,1486,13205,2026-05-04 11:41:58.198000-07:00
2025-12-04,Astro Bot Sustain,18a0104,376.10,1076923,10938,1.016,1969,17501,2026-05-04 11:41:58.198000-07:00
2025-12-05,Astro Bot Sustain,18a0104,233.50,1076923,7918,0.735,1425,12669,2026-05-04 11:41:58.198000-07:00
2025-12-06,Astro Bot Sustain,18a0104,363.17,1238462,8204,0.662,1477,13126,2026-05-04 11:41:58.198000-07:00
2025-12-07,Astro Bot Sustain,18a0104,340.28,1238462,10052,0.812,1809,16083,2026-05-04 11:41:58.198000-07:00
2025-12-08,Astro Bot Sustain,18a0104,377.89,1076923,8036,0.746,1446,12858,2026-05-04 11:41:58.198000-07:00
2025-12-09,Astro Bot Sustain,18a0104,299.75,1076923,11618,1.079,2091,18589,2026-05-04 11:41:58.198000-07:00
2025-12-10,Astro Bot Sustain,18a0104,346.69,1076923,10373,0.963,1867,16597,2026-05-04 11:41:58.198000-07:00
2025-12-11,Astro Bot Sustain,18a0104,315.50,1076923,8275,0.768,1490,13240,2026-05-04 11:41:58.198000-07:00
2025-12-12,Astro Bot Sustain,18a0104,367.19,1076923,6368,0.591,1146,10189,2026-05-04 11:41:58.198000-07:00
2025-12-13,Astro Bot Sustain,18a0104,316.02,1238462,8223,0.664,1480,13157,2026-05-04 11:41:58.198000-07:00
2025-12-14,Astro Bot Sustain,18a0104,321.83,1238462,9018,0.728,1623,14429,2026-05-04 11:41:58.198000-07:00
2025-12-15,Astro Bot Sustain,18a0104,240.93,1076923,5932,0.551,1068,9491,2026-05-04 11:41:58.198000-07:00
2025-12-16,Astro Bot Sustain,18a0104,312.23,1076923,8340,0.774,1501,13344,2026-05-04 11:41:58.198000-07:00
2025-12-17,Astro Bot Sustain,18a0104,232.61,1076923,8235,0.765,1482,13176,2026-05-04 11:41:58.198000-07:00
2025-12-18,Astro Bot Sustain,18a0104,311.93,1076923,5578,0.518,1004,8925,2026-05-04 11:41:58.198000-07:00
