REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,KEYWORD,MATCH_TYPE,QUALITY_SCORE,AVG_POSITION,SEARCH_IMPRESSION_SHARE,LOADED_AT
2026-01-27,Astro Bot Sustain,765-432-8105,747113760,747.11,4285714,23100,playstation 5 pro,EXACT,9.4,2.26,0.891,2026-05-04 11:41:49.301000-07:00
2026-01-28,Astro Bot Sustain,765-432-8105,718848720,718.85,4285714,23700,playstation 5 pro,EXACT,10.0,3.18,0.949,2026-05-04 11:41:49.301000-07:00
2026-01-29,Astro Bot Sustain,765-432-8105,857882160,857.88,4285714,13350,playstation 5 pro,EXACT,8.8,1.88,0.788,2026-05-04 11:41:49.301000-07:00
2026-01-31,Astro Bot Sustain,765-432-8105,694899828,694.90,4928571,14490,playstation 5 pro,EXACT,6.2,2.20,0.630,2026-05-04 11:41:49.301000-07:00
2026-02-01,Astro Bot Sustain,765-432-8105,980414928,980.41,4928571,20010,playstation 5 pro,EXACT,8.9,1.92,0.630,2026-05-04 11:41:49.301000-07:00
2026-02-02,Astro Bot Sustain,765-432-8105,562245120,562.25,4285714,14250,playstation 5 pro,EXACT,6.0,1.53,0.530,2026-05-04 11:41:49.301000-07:00
2026-02-03,Astro Bot Sustain,765-432-8105,588982320,588.98,4285714,23700,playstation 5 pro,EXACT,6.7,1.24,0.928,2026-05-04 11:41:49.301000-07:00
2026-02-04,Astro Bot Sustain,765-432-8105,550786320,550.79,4285714,19200,playstation 5 pro,EXACT,7.0,3.12,0.916,2026-05-04 11:41:49.301000-07:00
2026-02-05,Astro Bot Sustain,765-432-8105,650095920,650.10,4285714,13800,playstation 5 pro,EXACT,6.1,2.26,0.499,2026-05-04 11:41:49.301000-07:00
2026-02-06,Astro Bot Sustain,765-432-8105,573703920,573.70,4285714,20400,playstation 5 pro,EXACT,7.1,2.69,0.705,2026-05-04 11:41:49.301000-07:00
2026-02-07,Astro Bot Sustain,765-432-8105,1079686332,1079.69,4928571,20872,playstation 5 pro,PHRASE,8.9,1.88,0.759,2026-05-04 11:41:49.301000-07:00
2026-02-08,Astro Bot Sustain,765-432-8105,885536064,885.54,4928571,15352,playstation 5 pro,PHRASE,8.8,1.59,0.603,2026-05-04 11:41:49.301000-07:00
2026-02-09,Astro Bot Sustain,765-432-8105,827325360,827.33,4285714,16800,playstation 5 pro,EXACT,8.1,2.33,0.648,2026-05-04 11:41:49.301000-07:00
2026-02-10,Astro Bot Sustain,765-432-8105,993096000,993.10,4285714,22500,playstation 5 pro,EXACT,9.1,2.03,0.548,2026-05-04 11:41:49.301000-07:00
2026-02-11,Astro Bot Sustain,765-432-8105,600441120,600.44,4285714,19950,playstation 5 pro,EXACT,7.5,2.12,0.505,2026-05-04 11:41:49.301000-07:00
2026-02-12,Astro Bot Sustain,765-432-8105,610372080,610.37,4285714,18900,playstation 5 pro,EXACT,7.6,2.69,0.739,2026-05-04 11:41:49.301000-07:00
2026-02-13,Astro Bot Sustain,765-432-8105,632525760,632.53,4285714,14850,playstation 5 pro,EXACT,9.1,2.13,0.616,2026-05-04 11:41:49.301000-07:00
2026-02-14,Astro Bot Sustain,765-432-8105,1131518304,1131.52,4928571,19665,playstation 5 pro,EXACT,9.0,1.26,0.580,2026-05-04 11:41:49.301000-07:00
2026-02-15,Astro Bot Sustain,765-432-8105,1116583668,1116.58,4928571,22597,playstation 5 pro,PHRASE,8.3,2.12,0.624,2026-05-04 11:41:49.301000-07:00
2026-02-16,Astro Bot Sustain,765-432-8105,807463440,807.46,4285714,12450,playstation 5 pro,EXACT,9.7,1.89,0.501,2026-05-04 11:41:49.301000-07:00
2026-02-17,Astro Bot Sustain,765-432-8105,666902160,666.90,4285714,22800,playstation 5 pro,EXACT,7.6,3.17,0.491,2026-05-04 11:41:49.301000-07:00
2026-02-18,Astro Bot Sustain,765-432-8105,600441120,600.44,4285714,14550,playstation 5 pro,EXACT,9.8,2.59,0.775,2026-05-04 11:41:49.301000-07:00
2026-02-19,Astro Bot Sustain,765-432-8105,870868800,870.87,4285714,16200,playstation 5 pro,EXACT,9.9,3.05,0.501,2026-05-04 11:41:49.301000-07:00
2026-02-20,Astro Bot Sustain,765-432-8105,948024720,948.02,4285714,17550,playstation 5 pro,EXACT,9.8,3.05,0.483,2026-05-04 11:41:49.301000-07:00
2026-02-21,Astro Bot Sustain,765-432-8105,892564128,892.56,4928571,14490,playstation 5 pro,EXACT,6.3,1.42,0.749,2026-05-04 11:41:49.301000-07:00
2026-02-22,Astro Bot Sustain,765-432-8105,708077448,708.08,4928571,19147,playstation 5 pro,PHRASE,7.3,1.84,0.575,2026-05-04 11:41:49.301000-07:00
2026-02-23,Astro Bot Sustain,765-432-8105,619539120,619.54,4285714,17850,playstation 5 pro,EXACT,7.7,1.21,0.719,2026-05-04 11:41:49.301000-07:00
2026-02-24,Astro Bot Sustain,765-432-8105,645512400,645.51,4285714,21000,playstation 5 pro,EXACT,8.2,2.94,0.923,2026-05-04 11:41:49.301000-07:00
2026-02-25,Astro Bot Sustain,765-432-8105,838020240,838.02,4285714,13800,playstation 5 pro,EXACT,8.7,2.39,0.554,2026-05-04 11:41:49.301000-07:00
2026-02-26,Astro Bot Sustain,765-432-8105,889202880,889.20,4285714,15900,playstation 5 pro,EXACT,9.3,2.59,0.520,2026-05-04 11:41:49.301000-07:00
2026-02-27,Astro Bot Sustain,765-432-8105,678360960,678.36,4285714,22950,playstation 5 pro,EXACT,8.1,2.83,0.571,2026-05-04 11:41:49.301000-07:00
2026-02-28,Astro Bot Sustain,765-432-8105,1061237664,1061.24,4928571,19837,playstation 5 pro,PHRASE,8.0,2.90,0.831,2026-05-04 11:41:49.301000-07:00
2025-11-01,Astro Bot Sustain,765-432-8105,924190416,924.19,4928571,48300,gta 6 release date,EXACT,8.5,1.91,0.669,2026-05-04 11:41:49.301000-07:00
2025-11-02,Astro Bot Sustain,765-432-8105,965480292,965.48,4928571,50847,gta 6 release date,EXACT,10.0,1.80,0.493,2026-05-04 11:41:49.301000-07:00
2025-11-03,Astro Bot Sustain,765-432-8105,765447840,765.45,4285714,55666,gta 6 release date,PHRASE,9.1,1.89,0.575,2026-05-04 11:41:49.301000-07:00
2025-11-04,Astro Bot Sustain,765-432-8105,661554720,661.55,4285714,35554,gta 6 release date,PHRASE,9.8,3.01,0.518,2026-05-04 11:41:49.301000-07:00
2025-11-05,Astro Bot Sustain,765-432-8105,954900000,954.90,4285714,49368,gta 6 release date,EXACT,8.5,1.57,0.933,2026-05-04 11:41:49.301000-07:00
2025-11-06,Astro Bot Sustain,765-432-8105,603496800,603.50,4285714,51017,gta 6 release date,BROAD,9.6,3.10,0.696,2026-05-04 11:41:49.301000-07:00
2025-11-07,Astro Bot Sustain,765-432-8105,779198400,779.20,4285714,42024,gta 6 release date,EXACT,8.9,1.75,0.861,2026-05-04 11:41:49.301000-07:00
2025-11-08,Astro Bot Sustain,765-432-8105,735311196,735.31,4928571,44199,gta 6 release date,EXACT,9.5,3.09,0.632,2026-05-04 11:41:49.301000-07:00
2025-11-09,Astro Bot Sustain,765-432-8105,822283488,822.28,4928571,54896,gta 6 release date,BROAD,9.8,2.38,0.580,2026-05-04 11:41:49.301000-07:00
2025-11-10,Astro Bot Sustain,765-432-8105,947260800,947.26,4285714,50907,gta 6 release date,EXACT,7.1,2.63,0.764,2026-05-04 11:41:49.301000-07:00
2025-11-11,Astro Bot Sustain,765-432-8105,538563600,538.56,4285714,55989,gta 6 release date,EXACT,9.6,1.42,0.897,2026-05-04 11:41:49.301000-07:00
2025-11-12,Astro Bot Sustain,765-432-8105,543147120,543.15,4285714,61365,gta 6 release date,EXACT,8.6,1.21,0.586,2026-05-04 11:41:49.301000-07:00
2025-11-13,Astro Bot Sustain,765-432-8105,883855440,883.86,4285714,35256,gta 6 release date,EXACT,6.3,1.36,0.450,2026-05-04 11:41:49.301000-07:00
2025-11-14,Astro Bot Sustain,765-432-8105,657735120,657.74,4285714,37632,gta 6 release date,EXACT,9.9,1.31,0.902,2026-05-04 11:41:49.301000-07:00
2025-11-15,Astro Bot Sustain,765-432-8105,997985088,997.99,4928571,35450,gta 6 release date,BROAD,8.5,1.35,0.696,2026-05-04 11:41:49.301000-07:00
2025-11-16,Astro Bot Sustain,765-432-8105,1010284200,1010.28,4928571,69394,gta 6 release date,PHRASE,8.7,1.65,0.460,2026-05-04 11:41:49.301000-07:00
2025-11-17,Astro Bot Sustain,765-432-8105,786073680,786.07,4285714,35877,gta 6 release date,EXACT,9.0,2.88,0.593,2026-05-04 11:41:49.301000-07:00
2025-11-18,Astro Bot Sustain,765-432-8105,764683920,764.68,4285714,54802,gta 6 release date,PHRASE,9.9,1.93,0.904,2026-05-04 11:41:49.301000-07:00
2025-11-19,Astro Bot Sustain,765-432-8105,550786320,550.79,4285714,39987,gta 6 release date,EXACT,8.3,2.99,0.845,2026-05-04 11:41:49.301000-07:00
2025-11-20,Astro Bot Sustain,765-432-8105,919759680,919.76,4285714,46882,gta 6 release date,PHRASE,9.3,2.13,0.607,2026-05-04 11:41:49.301000-07:00
2025-11-21,Astro Bot Sustain,765-432-8105,832672800,832.67,4285714,28800,gta 6 release date,EXACT,9.7,2.25,0.704,2026-05-04 11:41:49.301000-07:00
2025-11-22,Astro Bot Sustain,765-432-8105,1033125408,1033.13,4928571,36905,gta 6 release date,BROAD,6.3,2.20,0.688,2026-05-04 11:41:49.301000-07:00
2025-11-23,Astro Bot Sustain,765-432-8105,771330024,771.33,4928571,49140,gta 6 release date,EXACT,7.6,2.92,0.776,2026-05-04 11:41:49.301000-07:00
2025-11-24,Astro Bot Sustain,765-432-8105,961011360,961.01,4285714,42315,gta 6 release date,EXACT,8.4,2.30,0.641,2026-05-04 11:41:49.301000-07:00
2025-11-25,Astro Bot Sustain,765-432-8105,975525840,975.53,4285714,46749,gta 6 release date,EXACT,7.8,1.92,0.555,2026-05-04 11:41:49.301000-07:00
2025-11-26,Astro Bot Sustain,765-432-8105,987748560,987.75,4285714,41143,gta 6 release date,PHRASE,8.8,1.21,0.513,2026-05-04 11:41:49.301000-07:00
2025-11-27,Astro Bot Sustain,765-432-8105,796004640,796.00,4285714,42768,gta 6 release date,EXACT,8.7,1.45,0.596,2026-05-04 11:41:49.301000-07:00
2025-11-28,Astro Bot Sustain,765-432-8105,654679440,654.68,4285714,34272,gta 6 release date,EXACT,9.1,2.74,0.484,2026-05-04 11:41:49.301000-07:00
2025-11-29,Astro Bot Sustain,765-432-8105,755516880,755.52,4928571,32126,gta 6 release date,BROAD,9.5,2.59,0.858,2026-05-04 11:41:49.301000-07:00
2025-11-30,Astro Bot Sustain,765-432-8105,641310840,641.31,4928571,35959,gta 6 release date,PHRASE,7.3,1.21,0.654,2026-05-04 11:41:49.301000-07:00
2025-12-01,Astro Bot Sustain,765-432-8105,617247360,617.25,4285714,26057,gta 6 release date,BROAD,8.7,1.26,0.493,2026-05-04 11:41:49.301000-07:00
2025-12-02,Astro Bot Sustain,765-432-8105,781490160,781.49,4285714,37385,gta 6 release date,BROAD,7.0,2.24,0.872,2026-05-04 11:41:49.301000-07:00
2025-12-04,Astro Bot Sustain,765-432-8105,726487920,726.49,4285714,33435,gta 6 release date,EXACT,8.4,2.46,0.844,2026-05-04 11:41:49.301000-07:00
2025-12-06,Astro Bot Sustain,765-432-8105,1092863952,1092.86,4928571,37615,gta 6 release date,PHRASE,9.4,2.24,0.742,2026-05-04 11:41:49.301000-07:00
2025-12-07,Astro Bot Sustain,765-432-8105,708955956,708.96,4928571,45619,gta 6 release date,PHRASE,6.8,2.68,0.661,2026-05-04 11:41:49.301000-07:00
2025-12-08,Astro Bot Sustain,765-432-8105,886911120,886.91,4285714,24741,gta 6 release date,EXACT,8.5,3.11,0.891,2026-05-04 11:41:49.301000-07:00
2025-12-09,Astro Bot Sustain,765-432-8105,805935600,805.94,4285714,42953,gta 6 release date,BROAD,7.0,2.39,0.849,2026-05-04 11:41:49.301000-07:00
2025-12-10,Astro Bot Sustain,765-432-8105,788365440,788.37,4285714,38331,gta 6 release date,EXACT,7.4,2.42,0.455,2026-05-04 11:41:49.301000-07:00
2025-12-11,Astro Bot Sustain,765-432-8105,715793040,715.79,4285714,41091,gta 6 release date,EXACT,7.9,1.59,0.665,2026-05-04 11:41:49.301000-07:00
2025-12-12,Astro Bot Sustain,765-432-8105,601205040,601.21,4285714,24192,gta 6 release date,EXACT,7.1,2.05,0.607,2026-05-04 11:41:49.301000-07:00
2025-12-13,Astro Bot Sustain,765-432-8105,950545656,950.55,4928571,42543,gta 6 release date,EXACT,9.5,2.75,0.453,2026-05-04 11:41:49.301000-07:00
2025-12-14,Astro Bot Sustain,765-432-8105,886414572,886.41,4928571,50760,gta 6 release date,EXACT,9.0,1.60,0.899,2026-05-04 11:41:49.301000-07:00
2025-12-15,Astro Bot Sustain,765-432-8105,863229600,863.23,4285714,28049,gta 6 release date,BROAD,9.2,1.39,0.559,2026-05-04 11:41:49.301000-07:00
2025-12-16,Astro Bot Sustain,765-432-8105,749405520,749.41,4285714,32366,gta 6 release date,BROAD,9.1,2.97,0.624,2026-05-04 11:41:49.301000-07:00
2025-12-17,Astro Bot Sustain,765-432-8105,867049200,867.05,4285714,27898,gta 6 release date,PHRASE,6.3,2.28,0.497,2026-05-04 11:41:49.301000-07:00
2025-12-18,Astro Bot Sustain,765-432-8105,628706160,628.71,4285714,37975,gta 6 release date,PHRASE,7.6,2.45,0.862,2026-05-04 11:41:49.301000-07:00
2025-12-19,Astro Bot Sustain,765-432-8105,718848720,718.85,4285714,26136,gta 6 release date,EXACT,8.1,2.38,0.518,2026-05-04 11:41:49.301000-07:00
2025-12-20,Astro Bot Sustain,765-432-8105,775722564,775.72,4928571,37757,gta 6 release date,BROAD,7.6,2.63,0.695,2026-05-04 11:41:49.301000-07:00
2025-12-21,Astro Bot Sustain,765-432-8105,625497696,625.50,4928571,31346,gta 6 release date,BROAD,7.0,1.77,0.907,2026-05-04 11:41:49.301000-07:00
2025-12-22,Astro Bot Sustain,765-432-8105,653915520,653.92,4285714,23342,gta 6 release date,BROAD,8.2,2.70,0.648,2026-05-04 11:41:49.301000-07:00
2025-12-23,Astro Bot Sustain,765-432-8105,719612640,719.61,4285714,33538,gta 6 release date,PHRASE,6.6,1.20,0.852,2026-05-04 11:41:49.301000-07:00
2025-12-24,Astro Bot Sustain,765-432-8105,630234000,630.23,4285714,31351,gta 6 release date,PHRASE,6.9,2.06,0.456,2026-05-04 11:41:49.301000-07:00
2025-12-25,Astro Bot Sustain,765-432-8105,770795280,770.80,4285714,31402,gta 6 release date,PHRASE,9.9,1.29,0.760,2026-05-04 11:41:49.301000-07:00
2025-12-26,Astro Bot Sustain,765-432-8105,694403280,694.40,4285714,28800,gta 6 release date,EXACT,7.1,1.25,0.763,2026-05-04 11:41:49.301000-07:00
2025-12-27,Astro Bot Sustain,765-432-8105,1039274964,1039.27,4928571,26390,gta 6 release date,BROAD,7.5,2.69,0.592,2026-05-04 11:41:49.301000-07:00
2025-12-28,Astro Bot Sustain,765-432-8105,896078160,896.08,4928571,22790,gta 6 release date,BROAD,7.2,1.50,0.936,2026-05-04 11:41:49.301000-07:00
2025-12-29,Astro Bot Sustain,765-432-8105,758572560,758.57,4285714,28714,gta 6 release date,PHRASE,7.5,1.73,0.727,2026-05-04 11:41:49.301000-07:00
2025-12-30,Astro Bot Sustain,765-432-8105,594329760,594.33,4285714,28512,gta 6 release date,EXACT,6.0,2.59,0.797,2026-05-04 11:41:49.301000-07:00
2025-12-31,Astro Bot Sustain,765-432-8105,568356480,568.36,4285714,35211,gta 6 release date,EXACT,8.6,2.88,0.620,2026-05-04 11:41:49.301000-07:00
2026-01-01,Astro Bot Sustain,765-432-8105,873924480,873.92,4285714,29623,gta 6 release date,PHRASE,7.1,2.95,0.830,2026-05-04 11:41:49.301000-07:00
2026-01-02,Astro Bot Sustain,765-432-8105,727251840,727.25,4285714,29808,gta 6 release date,EXACT,7.5,1.69,0.872,2026-05-04 11:41:49.301000-07:00
2026-01-03,Astro Bot Sustain,765-432-8105,979536420,979.54,4928571,24935,gta 6 release date,BROAD,6.0,1.33,0.534,2026-05-04 11:41:49.301000-07:00
2026-01-04,Astro Bot Sustain,765-432-8105,1010284200,1010.28,4928571,27659,gta 6 release date,BROAD,7.8,2.42,0.605,2026-05-04 11:41:49.301000-07:00
2026-01-05,Astro Bot Sustain,765-432-8105,846423360,846.42,4285714,25509,gta 6 release date,EXACT,7.2,1.44,0.611,2026-05-04 11:41:49.301000-07:00
2026-01-06,Astro Bot Sustain,765-432-8105,819686160,819.69,4285714,19824,gta 6 release date,EXACT,6.5,2.52,0.927,2026-05-04 11:41:49.301000-07:00
2026-01-07,Astro Bot Sustain,765-432-8105,973234080,973.23,4285714,29431,gta 6 release date,PHRASE,8.8,3.07,0.811,2026-05-04 11:41:49.301000-07:00
2026-01-08,Astro Bot Sustain,765-432-8105,929690640,929.69,4285714,24233,gta 6 release date,BROAD,8.3,3.18,0.477,2026-05-04 11:41:49.301000-07:00
2026-01-09,Astro Bot Sustain,765-432-8105,863229600,863.23,4285714,18432,gta 6 release date,EXACT,8.1,1.73,0.458,2026-05-04 11:41:49.301000-07:00
2026-01-10,Astro Bot Sustain,765-432-8105,891685620,891.69,4928571,31661,gta 6 release date,BROAD,7.0,1.40,0.779,2026-05-04 11:41:49.301000-07:00
2026-01-12,Astro Bot Sustain,765-432-8105,928926720,928.93,4285714,15082,gta 6 release date,PHRASE,9.1,1.47,0.883,2026-05-04 11:41:49.301000-07:00
2026-01-13,Astro Bot Sustain,765-432-8105,700514640,700.51,4285714,21929,gta 6 release date,BROAD,7.7,2.20,0.612,2026-05-04 11:41:49.301000-07:00
2026-01-14,Astro Bot Sustain,765-432-8105,664610400,664.61,4285714,23955,gta 6 release date,EXACT,6.8,2.88,0.950,2026-05-04 11:41:49.301000-07:00
2026-01-15,Astro Bot Sustain,765-432-8105,906773040,906.77,4285714,22286,gta 6 release date,BROAD,6.7,1.68,0.878,2026-05-04 11:41:49.301000-07:00
2026-01-16,Astro Bot Sustain,765-432-8105,674541360,674.54,4285714,19152,gta 6 release date,EXACT,6.6,3.01,0.621,2026-05-04 11:41:49.301000-07:00
2026-01-17,Astro Bot Sustain,765-432-8105,680843700,680.84,4928571,24793,gta 6 release date,PHRASE,8.3,2.27,0.852,2026-05-04 11:41:49.301000-07:00
2026-01-18,Astro Bot Sustain,765-432-8105,786264660,786.26,4928571,26315,gta 6 release date,BROAD,8.3,2.51,0.596,2026-05-04 11:41:49.301000-07:00
2026-01-19,Astro Bot Sustain,765-432-8105,622594800,622.59,4285714,15298,gta 6 release date,PHRASE,9.1,2.49,0.454,2026-05-04 11:41:49.301000-07:00
2026-01-20,Astro Bot Sustain,765-432-8105,858646080,858.65,4285714,17743,gta 6 release date,PHRASE,7.7,2.39,0.758,2026-05-04 11:41:49.301000-07:00
2026-01-21,Astro Bot Sustain,765-432-8105,820450080,820.45,4285714,23534,gta 6 release date,BROAD,7.3,2.90,0.501,2026-05-04 11:41:49.301000-07:00
2026-01-22,Astro Bot Sustain,765-432-8105,631761840,631.76,4285714,23400,gta 6 release date,EXACT,7.8,3.07,0.600,2026-05-04 11:41:49.301000-07:00
2026-01-24,Astro Bot Sustain,765-432-8105,996228072,996.23,4928571,14317,gta 6 release date,PHRASE,9.2,1.68,0.849,2026-05-04 11:41:49.301000-07:00
2026-01-25,Astro Bot Sustain,765-432-8105,795049740,795.05,4928571,16215,gta 6 release date,EXACT,9.4,1.60,0.668,2026-05-04 11:41:49.301000-07:00
2026-01-26,Astro Bot Sustain,765-432-8105,783781920,783.78,4285714,16200,gta 6 release date,EXACT,9.3,2.53,0.543,2026-05-04 11:41:49.301000-07:00
2026-01-27,Astro Bot Sustain,765-432-8105,721140480,721.14,4285714,22800,gta 6 release date,EXACT,9.0,1.66,0.489,2026-05-04 11:41:49.301000-07:00
2026-01-28,Astro Bot Sustain,765-432-8105,604260720,604.26,4285714,13200,gta 6 release date,EXACT,9.1,1.85,0.710,2026-05-04 11:41:49.301000-07:00
2026-01-29,Astro Bot Sustain,765-432-8105,810519120,810.52,4285714,23250,gta 6 release date,EXACT,9.7,1.51,0.586,2026-05-04 11:41:49.301000-07:00
2026-01-31,Astro Bot Sustain,765-432-8105,723890592,723.89,4928571,20355,gta 6 release date,EXACT,9.1,1.79,0.834,2026-05-04 11:41:49.301000-07:00
2026-02-01,Astro Bot Sustain,765-432-8105,811741392,811.74,4928571,14835,gta 6 release date,EXACT,10.0,1.54,0.768,2026-05-04 11:41:49.301000-07:00
2026-02-02,Astro Bot Sustain,765-432-8105,797532480,797.53,4285714,21150,gta 6 release date,EXACT,6.2,2.50,0.816,2026-05-04 11:41:49.301000-07:00
2026-02-03,Astro Bot Sustain,765-432-8105,844895520,844.90,4285714,14100,gta 6 release date,EXACT,8.5,2.94,0.605,2026-05-04 11:41:49.301000-07:00
2026-02-04,Astro Bot Sustain,765-432-8105,617247360,617.25,4285714,21750,gta 6 release date,EXACT,7.0,1.58,0.864,2026-05-04 11:41:49.301000-07:00
2026-02-05,Astro Bot Sustain,765-432-8105,850242960,850.24,4285714,19350,gta 6 release date,EXACT,9.2,3.14,0.551,2026-05-04 11:41:49.301000-07:00
2026-02-06,Astro Bot Sustain,765-432-8105,753225120,753.23,4285714,21000,gta 6 release date,EXACT,7.5,2.39,0.827,2026-05-04 11:41:49.301000-07:00
2026-02-07,Astro Bot Sustain,765-432-8105,622862172,622.86,4928571,27255,gta 6 release date,EXACT,9.4,1.88,0.658,2026-05-04 11:41:49.301000-07:00
2026-02-08,Astro Bot Sustain,765-432-8105,829311552,829.31,4928571,17767,gta 6 release date,PHRASE,7.9,1.98,0.782,2026-05-04 11:41:49.301000-07:00
2026-02-09,Astro Bot Sustain,765-432-8105,724960080,724.96,4285714,15600,gta 6 release date,EXACT,6.8,2.17,0.714,2026-05-04 11:41:49.301000-07:00
2026-02-10,Astro Bot Sustain,765-432-8105,626414400,626.41,4285714,19950,gta 6 release date,EXACT,7.8,1.37,0.468,2026-05-04 11:41:49.301000-07:00
2026-02-11,Astro Bot Sustain,765-432-8105,703570320,703.57,4285714,16800,gta 6 release date,EXACT,8.3,1.98,0.473,2026-05-04 11:41:49.301000-07:00
2026-02-12,Astro Bot Sustain,765-432-8105,878508000,878.51,4285714,12150,gta 6 release date,EXACT,7.8,2.53,0.719,2026-05-04 11:41:49.301000-07:00
2026-02-13,Astro Bot Sustain,765-432-8105,956427840,956.43,4285714,13800,gta 6 release date,EXACT,9.1,2.00,0.693,2026-05-04 11:41:49.301000-07:00
2026-02-14,Astro Bot Sustain,765-432-8105,860059332,860.06,4928571,14145,gta 6 release date,EXACT,10.0,2.31,0.642,2026-05-04 11:41:49.301000-07:00
2026-02-15,Astro Bot Sustain,765-432-8105,1017312264,1017.31,4928571,14317,gta 6 release date,PHRASE,7.0,1.55,0.621,2026-05-04 11:41:49.301000-07:00
2026-02-16,Astro Bot Sustain,765-432-8105,931982400,931.98,4285714,23250,gta 6 release date,EXACT,9.0,1.36,0.810,2026-05-04 11:41:49.301000-07:00
2026-02-17,Astro Bot Sustain,765-432-8105,883855440,883.86,4285714,17400,gta 6 release date,EXACT,7.1,2.72,0.578,2026-05-04 11:41:49.301000-07:00
2026-02-18,Astro Bot Sustain,765-432-8105,617247360,617.25,4285714,15000,gta 6 release date,EXACT,8.7,1.81,0.690,2026-05-04 11:41:49.301000-07:00
2026-02-19,Astro Bot Sustain,765-432-8105,802879920,802.88,4285714,13950,gta 6 release date,EXACT,8.6,3.16,0.493,2026-05-04 11:41:49.301000-07:00
2026-02-20,Astro Bot Sustain,765-432-8105,682944480,682.94,4285714,15000,gta 6 release date,EXACT,9.9,2.17,0.878,2026-05-04 11:41:49.301000-07:00
2026-02-21,Astro Bot Sustain,765-432-8105,921554892,921.55,4928571,27600,gta 6 release date,EXACT,8.6,2.76,0.741,2026-05-04 11:41:49.301000-07:00
2026-02-22,Astro Bot Sustain,765-432-8105,935611020,935.61,4928571,21217,gta 6 release date,PHRASE,6.1,2.73,0.736,2026-05-04 11:41:49.301000-07:00
2026-02-23,Astro Bot Sustain,765-432-8105,685236240,685.24,4285714,16200,gta 6 release date,EXACT,6.3,1.78,0.453,2026-05-04 11:41:49.301000-07:00
2026-02-24,Astro Bot Sustain,765-432-8105,553078080,553.08,4285714,14100,gta 6 release date,EXACT,7.1,2.31,0.872,2026-05-04 11:41:49.301000-07:00
2026-02-25,Astro Bot Sustain,765-432-8105,926634960,926.63,4285714,21600,gta 6 release date,EXACT,6.4,2.01,0.659,2026-05-04 11:41:49.301000-07:00
2026-02-26,Astro Bot Sustain,765-432-8105,920523600,920.52,4285714,22350,gta 6 release date,EXACT,9.7,2.45,0.915,2026-05-04 11:41:49.301000-07:00
2026-02-27,Astro Bot Sustain,765-432-8105,550786320,550.79,4285714,19050,gta 6 release date,EXACT,6.3,3.13,0.784,2026-05-04 11:41:49.301000-07:00
2026-02-28,Astro Bot Sustain,765-432-8105,864451872,864.45,4928571,14490,gta 6 release date,EXACT,6.9,1.20,0.844,2026-05-04 11:41:49.301000-07:00
