POST_ID,POST_DATE,CHANNEL_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,POST_CAPTION_TEMPLATE,HASHTAGS,THUMBNAIL_URL,POST_TIMESTAMP
1208,2025-12-30,19,105,1,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/7110e4063977.jpg,2025-12-30 12:00:00-08:00
1209,2025-12-30,19,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/52d8d828cf61.jpg,2025-12-30 20:00:00-08:00
1210,2025-12-30,19,109,8,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/64e6eaf2a716.jpg,2025-12-30 19:00:00-08:00
1211,2025-12-30,19,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/2b61af0e477d.jpg,2025-12-30 17:00:00-08:00
1212,2025-12-30,20,108,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/dd53f4a6f306.jpg,2025-12-30 14:00:00-08:00
1213,2025-12-30,20,108,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/5a5b7ba274a1.jpg,2025-12-30 17:00:00-08:00
1214,2025-12-30,20,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/427918b6a49e.jpg,2025-12-30 17:00:00-08:00
1215,2025-12-30,20,104,2,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/427918b6a49e.jpg,2025-12-30 17:00:00-08:00
1216,2025-12-30,20,109,8,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/2dba2f56d6e7.jpg,2025-12-30 17:00:00-08:00
1217,2025-12-30,20,113,19,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/2b61af0e477d.jpg,2025-12-30 17:00:00-08:00
1218,2025-12-30,20,107,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/52d8d828cf61.jpg,2025-12-30 20:00:00-08:00
1219,2025-12-30,20,102,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/dd53f4a6f306.jpg,2025-12-30 14:00:00-08:00
1220,2025-12-30,20,105,1,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/5a5b7ba274a1.jpg,2025-12-30 17:00:00-08:00
1221,2025-12-31,12,113,19,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/dfd55ce7890d.jpg,2025-12-31 18:00:00-08:00
1222,2025-12-31,12,104,2,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/bdd6f107224d.jpg,2025-12-31 19:00:00-08:00
1223,2025-12-31,12,113,19,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/a1e7a0d5d42b.jpg,2025-12-31 12:00:00-08:00
1224,2025-12-31,12,107,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/f805cb51bcc9.jpg,2025-12-31 09:00:00-08:00
1225,2025-12-31,12,113,19,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/c2abd9790f23.jpg,2025-12-31 18:00:00-08:00
1226,2025-12-31,12,105,1,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/b609a06792da.jpg,2025-12-31 16:00:00-08:00
1227,2025-12-31,12,113,19,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4655050bfdcb.jpg,2025-12-31 14:00:00-08:00
1228,2025-12-31,12,109,8,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4655050bfdcb.jpg,2025-12-31 14:00:00-08:00
1229,2025-12-31,18,109,8,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/dfd55ce7890d.jpg,2025-12-31 18:00:00-08:00
1230,2025-12-31,18,102,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/b609a06792da.jpg,2025-12-31 16:00:00-08:00
1231,2025-12-31,18,102,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/dfd55ce7890d.jpg,2025-12-31 18:00:00-08:00
1232,2025-12-31,18,105,1,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4655050bfdcb.jpg,2025-12-31 14:00:00-08:00
1233,2025-12-31,18,102,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/f805cb51bcc9.jpg,2025-12-31 09:00:00-08:00
1234,2025-12-31,18,113,19,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/dfd55ce7890d.jpg,2025-12-31 18:00:00-08:00
1235,2025-12-31,18,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/b609a06792da.jpg,2025-12-31 16:00:00-08:00
1236,2025-12-31,18,108,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/d0e3f71bfeb0.jpg,2025-12-31 15:00:00-08:00
1237,2025-12-31,18,102,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/579198f42baf.jpg,2025-12-31 18:00:00-08:00
1238,2025-12-31,19,103,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/dfd55ce7890d.jpg,2025-12-31 18:00:00-08:00
1239,2025-12-31,19,103,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/a1e7a0d5d42b.jpg,2025-12-31 12:00:00-08:00
1240,2025-12-31,19,109,8,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/bdd6f107224d.jpg,2025-12-31 19:00:00-08:00
1241,2025-12-31,19,109,8,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/4655050bfdcb.jpg,2025-12-31 14:00:00-08:00
1242,2025-12-31,19,102,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/579198f42baf.jpg,2025-12-31 18:00:00-08:00
1243,2025-12-31,19,108,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/579198f42baf.jpg,2025-12-31 18:00:00-08:00
1244,2025-12-31,20,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/f805cb51bcc9.jpg,2025-12-31 09:00:00-08:00
1245,2025-12-31,20,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/a10a3513ed3d.jpg,2025-12-31 14:00:00-08:00
1246,2025-12-31,20,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/d0e3f71bfeb0.jpg,2025-12-31 15:00:00-08:00
1247,2025-12-31,20,103,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/b609a06792da.jpg,2025-12-31 16:00:00-08:00
1248,2025-12-31,20,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/a10a3513ed3d.jpg,2025-12-31 14:00:00-08:00
1249,2025-12-31,20,113,19,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/dfd55ce7890d.jpg,2025-12-31 18:00:00-08:00
1250,2026-01-01,12,109,8,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/534826d90010.jpg,2026-01-01 12:00:00-08:00
1251,2026-01-01,12,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7e763329d60f.jpg,2026-01-01 18:00:00-08:00
1252,2026-01-01,12,103,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/534826d90010.jpg,2026-01-01 12:00:00-08:00
1253,2026-01-01,12,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/43353916ab6d.jpg,2026-01-01 14:00:00-08:00
1254,2026-01-01,18,104,2,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/00c210862a5a.jpg,2026-01-01 16:00:00-08:00
1255,2026-01-01,18,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/eb3e6c7179c2.jpg,2026-01-01 14:00:00-08:00
1256,2026-01-01,18,109,8,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1257,2026-01-01,18,108,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1258,2026-01-01,18,102,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1259,2026-01-01,18,103,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1260,2026-01-01,18,105,1,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1261,2026-01-01,18,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/abcc82d85e90.jpg,2026-01-01 12:00:00-08:00
1262,2026-01-01,18,104,2,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/021da57da8a3.jpg,2026-01-01 19:00:00-08:00
1263,2026-01-01,19,113,19,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f59797392b6b.jpg,2026-01-01 14:00:00-08:00
1264,2026-01-01,19,103,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/43353916ab6d.jpg,2026-01-01 14:00:00-08:00
1265,2026-01-01,19,108,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/eb3e6c7179c2.jpg,2026-01-01 14:00:00-08:00
1266,2026-01-01,19,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f59797392b6b.jpg,2026-01-01 14:00:00-08:00
1267,2026-01-01,19,109,8,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/021da57da8a3.jpg,2026-01-01 19:00:00-08:00
1268,2026-01-01,19,113,19,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1269,2026-01-01,19,102,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/fbc9723dff0f.jpg,2026-01-01 10:00:00-08:00
1270,2026-01-01,19,113,19,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/eb3e6c7179c2.jpg,2026-01-01 14:00:00-08:00
1271,2026-01-01,19,109,8,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/fbc9723dff0f.jpg,2026-01-01 10:00:00-08:00
1272,2026-01-01,19,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/eb3e6c7179c2.jpg,2026-01-01 14:00:00-08:00
1273,2026-01-01,20,105,1,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/021da57da8a3.jpg,2026-01-01 19:00:00-08:00
1274,2026-01-01,20,113,19,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1275,2026-01-01,20,113,19,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/eb3e6c7179c2.jpg,2026-01-01 14:00:00-08:00
1276,2026-01-01,20,108,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/7e763329d60f.jpg,2026-01-01 18:00:00-08:00
1277,2026-01-01,20,105,1,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/fbc9723dff0f.jpg,2026-01-01 10:00:00-08:00
1278,2026-01-01,20,107,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/43353916ab6d.jpg,2026-01-01 14:00:00-08:00
1279,2026-01-01,20,109,8,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3f02e34b382f.jpg,2026-01-01 17:00:00-08:00
1280,2026-01-02,12,103,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9524ee984adf.jpg,2026-01-02 11:00:00-08:00
1281,2026-01-02,12,105,1,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9524ee984adf.jpg,2026-01-02 11:00:00-08:00
1282,2026-01-02,12,113,19,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/beda8b4914c4.jpg,2026-01-02 20:00:00-08:00
1283,2026-01-02,18,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9524ee984adf.jpg,2026-01-02 11:00:00-08:00
1284,2026-01-02,18,108,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9524ee984adf.jpg,2026-01-02 11:00:00-08:00
1285,2026-01-02,18,109,8,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/baa4e7b6f1ea.jpg,2026-01-02 09:00:00-08:00
1286,2026-01-02,18,107,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/2f5a96cc6a95.jpg,2026-01-02 14:00:00-08:00
1287,2026-01-02,18,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/9524ee984adf.jpg,2026-01-02 11:00:00-08:00
1288,2026-01-02,19,105,1,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/c01f8c9fa7f1.jpg,2026-01-02 13:00:00-08:00
1289,2026-01-02,19,105,1,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/57b381bdab40.jpg,2026-01-02 10:00:00-08:00
1290,2026-01-02,19,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/c01f8c9fa7f1.jpg,2026-01-02 13:00:00-08:00
1291,2026-01-02,19,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/57b381bdab40.jpg,2026-01-02 10:00:00-08:00
1292,2026-01-02,19,105,1,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/e918adcf58a8.jpg,2026-01-02 12:00:00-08:00
1293,2026-01-02,20,109,8,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/e918adcf58a8.jpg,2026-01-02 12:00:00-08:00
1294,2026-01-02,20,102,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/6f32e273051a.jpg,2026-01-02 15:00:00-08:00
1295,2026-01-02,20,107,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/421e4192105f.jpg,2026-01-02 11:00:00-08:00
1296,2026-01-03,12,104,2,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5be15626b3ef.jpg,2026-01-03 14:00:00-08:00
1297,2026-01-03,12,109,8,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/f4a04e40a4db.jpg,2026-01-03 16:00:00-08:00
1298,2026-01-03,12,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/7f01aafc3b34.jpg,2026-01-03 15:00:00-08:00
1299,2026-01-03,12,113,19,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/0366ee1fdba2.jpg,2026-01-03 18:00:00-08:00
1300,2026-01-03,12,105,1,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5be15626b3ef.jpg,2026-01-03 14:00:00-08:00
1301,2026-01-03,18,103,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/5edf0b052bf9.jpg,2026-01-03 18:00:00-08:00
1302,2026-01-03,18,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/b84dd976482c.jpg,2026-01-03 14:00:00-08:00
1303,2026-01-03,18,104,2,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/b84dd976482c.jpg,2026-01-03 14:00:00-08:00
1304,2026-01-03,18,107,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/5edf0b052bf9.jpg,2026-01-03 18:00:00-08:00
1305,2026-01-03,18,105,1,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/5edf0b052bf9.jpg,2026-01-03 18:00:00-08:00
1306,2026-01-03,19,107,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5be15626b3ef.jpg,2026-01-03 14:00:00-08:00
1307,2026-01-03,19,103,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f1068f438b60.jpg,2026-01-03 11:00:00-08:00
1308,2026-01-03,19,103,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/e69687d3ec6d.jpg,2026-01-03 16:00:00-08:00
1309,2026-01-03,19,109,8,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5be15626b3ef.jpg,2026-01-03 14:00:00-08:00
1310,2026-01-03,19,108,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/5be15626b3ef.jpg,2026-01-03 14:00:00-08:00
1311,2026-01-03,19,113,19,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f1068f438b60.jpg,2026-01-03 11:00:00-08:00
1312,2026-01-03,19,105,1,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/f1068f438b60.jpg,2026-01-03 11:00:00-08:00
1313,2026-01-03,19,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/f4a04e40a4db.jpg,2026-01-03 16:00:00-08:00
1314,2026-01-03,20,107,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/48ecb57f07ad.jpg,2026-01-03 13:00:00-08:00
1315,2026-01-03,20,113,19,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/e69687d3ec6d.jpg,2026-01-03 16:00:00-08:00
1316,2026-01-03,20,113,19,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/b84dd976482c.jpg,2026-01-03 14:00:00-08:00
1317,2026-01-03,20,105,1,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/2c839d79f70d.jpg,2026-01-03 15:00:00-08:00
1318,2026-01-04,12,104,2,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/b9a2914b8a0b.jpg,2026-01-04 20:00:00-08:00
1319,2026-01-04,12,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/3d82b88d4561.jpg,2026-01-04 10:00:00-08:00
1320,2026-01-04,12,113,19,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/ec658b110b7a.jpg,2026-01-04 19:00:00-08:00
1321,2026-01-04,12,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/88b91004e24c.jpg,2026-01-04 11:00:00-08:00
1322,2026-01-04,18,108,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/48c47b4978b4.jpg,2026-01-04 18:00:00-08:00
1323,2026-01-04,18,107,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/23a3a9381e54.jpg,2026-01-04 16:00:00-08:00
1324,2026-01-04,18,105,1,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/b8c51a6d28b3.jpg,2026-01-04 14:00:00-08:00
1325,2026-01-04,18,104,2,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/b9a2914b8a0b.jpg,2026-01-04 20:00:00-08:00
1326,2026-01-04,18,108,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/ec658b110b7a.jpg,2026-01-04 19:00:00-08:00
1327,2026-01-04,18,103,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/9cb79ba4fdf5.jpg,2026-01-04 12:00:00-08:00
1328,2026-01-04,19,105,1,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/e1273e65ef55.jpg,2026-01-04 11:00:00-08:00
1329,2026-01-04,19,108,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/3d82b88d4561.jpg,2026-01-04 10:00:00-08:00
1330,2026-01-04,19,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/b8c51a6d28b3.jpg,2026-01-04 14:00:00-08:00
1331,2026-01-04,19,113,19,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/9cb79ba4fdf5.jpg,2026-01-04 12:00:00-08:00
1332,2026-01-04,19,108,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/23a3a9381e54.jpg,2026-01-04 16:00:00-08:00
1333,2026-01-04,19,103,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/b9a2914b8a0b.jpg,2026-01-04 20:00:00-08:00
1334,2026-01-04,19,113,19,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/b8c51a6d28b3.jpg,2026-01-04 14:00:00-08:00
1335,2026-01-04,20,107,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/48c47b4978b4.jpg,2026-01-04 18:00:00-08:00
