REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,AD_GROUP,KEYWORD,QUALITY_SCORE,CONVERSIONS,CONVERSION_VALUE,SEARCH_IMPRESSION_SHARE,LOADED_AT
2025-11-06,Spider-Man 2 Sustain,765-432-9006,1611659000,1611.66,2734375,31763,AG_HERO_A_CAROUSEL,gta 6 preorder,9.8,2541,7547.84,0.519,2026-05-04 11:41:47.345000-07:00
2025-11-07,Spider-Man 2 Sustain,765-432-9006,1106623000,1106.62,2734375,32279,AG_HERO_A_CAROUSEL,gta 6 preorder,6.8,2582,7670.46,0.519,2026-05-04 11:41:47.345000-07:00
2025-11-08,Spider-Man 2 Sustain,765-432-9006,2054976630,2054.98,3144531,39480,AG_HERO_A_CAROUSEL,gta 6 preorder,7.7,3158,9381.63,0.454,2026-05-04 11:41:47.345000-07:00
2025-11-09,Spider-Man 2 Sustain,765-432-9006,1318738120,1318.74,3144531,27078,AG_HERO_A_CAROUSEL,gta 6 preorder,8.6,2166,6434.55,0.709,2026-05-04 11:41:47.345000-07:00
2025-11-11,Spider-Man 2 Sustain,765-432-9006,1149699600,1149.70,2734375,26414,AG_HERO_A_CAROUSEL,gta 6 preorder,8.5,2113,6276.76,0.752,2026-05-04 11:41:47.345000-07:00
2025-11-12,Spider-Man 2 Sustain,765-432-9006,1460148200,1460.15,2734375,26184,AG_HERO_A_CAROUSEL,gta 6 preorder,9.3,2095,6222.11,0.406,2026-05-04 11:41:47.345000-07:00
2025-11-13,Spider-Man 2 Sustain,765-432-9006,1856750000,1856.75,2734375,24472,AG_HERO_A_CAROUSEL,gta 6 preorder,9.6,1958,5815.28,0.874,2026-05-04 11:41:47.345000-07:00
2025-11-14,Spider-Man 2 Sustain,765-432-9006,1460148200,1460.15,2734375,24500,AG_HERO_A_CAROUSEL,gta 6 preorder,6.2,1960,5821.94,0.718,2026-05-04 11:41:47.345000-07:00
2025-11-15,Spider-Man 2 Sustain,765-432-9006,1573261410,1573.26,3144531,43002,AG_HERO_A_CAROUSEL,gta 6 preorder,10.0,3440,10218.57,0.803,2026-05-04 11:41:47.345000-07:00
2025-11-16,Spider-Man 2 Sustain,765-432-9006,1684295060,1684.30,3144531,29886,AG_HERO_A_CAROUSEL,gta 6 preorder,6.4,2391,7101.81,0.804,2026-05-04 11:41:47.345000-07:00
2025-11-17,Spider-Man 2 Sustain,765-432-9006,1832983600,1832.98,2734375,36719,AG_HERO_A_CAROUSEL,gta 6 preorder,10.0,2938,8725.54,0.828,2026-05-04 11:41:47.345000-07:00
2025-11-18,Spider-Man 2 Sustain,765-432-9006,1246250600,1246.25,2734375,33548,AG_HERO_A_CAROUSEL,gta 6 preorder,9.1,2684,7972.01,0.608,2026-05-04 11:41:47.345000-07:00
2025-11-19,Spider-Man 2 Sustain,765-432-9006,1176436800,1176.44,2734375,19427,AG_HERO_A_CAROUSEL,gta 6 preorder,8.7,1554,4616.44,0.834,2026-05-04 11:41:47.345000-07:00
2025-11-20,Spider-Man 2 Sustain,765-432-9006,1050177800,1050.18,2734375,22028,AG_HERO_A_CAROUSEL,gta 6 preorder,8.0,1762,5234.51,0.420,2026-05-04 11:41:47.345000-07:00
2025-11-21,Spider-Man 2 Sustain,765-432-9006,1694841400,1694.84,2734375,34223,AG_HERO_A_CAROUSEL,gta 6 preorder,9.5,2738,8132.41,0.864,2026-05-04 11:41:47.345000-07:00
2025-11-22,Spider-Man 2 Sustain,765-432-9006,1747498830,1747.50,3144531,40290,AG_HERO_A_CAROUSEL,gta 6 preorder,9.4,3223,9574.11,0.666,2026-05-04 11:41:47.345000-07:00
2025-11-23,Spider-Man 2 Sustain,765-432-9006,2085724410,2085.72,3144531,29798,AG_HERO_A_CAROUSEL,gta 6 preorder,10.0,2384,7080.90,0.523,2026-05-04 11:41:47.345000-07:00
2025-11-24,Spider-Man 2 Sustain,765-432-9006,1087312800,1087.31,2734375,32576,AG_HERO_A_CAROUSEL,gta 6 preorder,9.6,2606,7741.04,0.626,2026-05-04 11:41:47.345000-07:00
2025-11-25,Spider-Man 2 Sustain,765-432-9006,1792877800,1792.88,2734375,29164,AG_HERO_A_CAROUSEL,gta 6 preorder,10.0,2333,6930.24,0.775,2026-05-04 11:41:47.345000-07:00
2025-11-26,Spider-Man 2 Sustain,765-432-9006,1521049600,1521.05,2734375,19688,AG_HERO_A_CAROUSEL,gta 6 preorder,9.3,1575,4678.46,0.665,2026-05-04 11:41:47.345000-07:00
2025-11-27,Spider-Man 2 Sustain,765-432-9006,1672560400,1672.56,2734375,19491,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,1559,4631.65,0.637,2026-05-04 11:41:47.345000-07:00
2025-11-28,Spider-Man 2 Sustain,765-432-9006,1760199000,1760.20,2734375,24868,AG_HERO_A_CAROUSEL,gta 6 preorder,7.0,1989,5909.38,0.700,2026-05-04 11:41:47.345000-07:00
2025-11-29,Spider-Man 2 Sustain,765-432-9006,1590343510,1590.34,3144531,33430,AG_HERO_A_CAROUSEL,gta 6 preorder,8.3,2674,7943.97,0.619,2026-05-04 11:41:47.345000-07:00
2025-12-02,Spider-Man 2 Sustain,765-432-9006,1063546400,1063.55,2734375,21385,AG_HERO_A_CAROUSEL,gta 6 preorder,8.1,1711,5081.72,0.768,2026-05-04 11:41:47.345000-07:00
2025-12-04,Spider-Man 2 Sustain,765-432-9006,1155641200,1155.64,2734375,16503,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,1320,3921.61,0.874,2026-05-04 11:41:47.345000-07:00
2025-12-05,Spider-Man 2 Sustain,765-432-9006,1844866800,1844.87,2734375,31452,AG_HERO_A_CAROUSEL,gta 6 preorder,9.2,2516,7473.94,0.869,2026-05-04 11:41:47.345000-07:00
2025-12-06,Spider-Man 2 Sustain,765-432-9006,2118180400,2118.18,3144531,24905,AG_HERO_A_CAROUSEL,gta 6 preorder,8.8,1992,5918.18,0.438,2026-05-04 11:41:47.345000-07:00
2025-12-07,Spider-Man 2 Sustain,765-432-9006,2107931140,2107.93,3144531,27091,AG_HERO_A_CAROUSEL,gta 6 preorder,6.2,2167,6437.64,0.477,2026-05-04 11:41:47.345000-07:00
2025-12-08,Spider-Man 2 Sustain,765-432-9006,1118506200,1118.51,2734375,18288,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,1463,4345.78,0.843,2026-05-04 11:41:47.345000-07:00
2025-12-09,Spider-Man 2 Sustain,765-432-9006,1155641200,1155.64,2734375,25312,AG_HERO_A_CAROUSEL,gta 6 preorder,9.4,2025,6014.89,0.799,2026-05-04 11:41:47.345000-07:00
2025-12-10,Spider-Man 2 Sustain,765-432-9006,1528476600,1528.48,2734375,25585,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,2047,6079.76,0.686,2026-05-04 11:41:47.345000-07:00
2025-12-11,Spider-Man 2 Sustain,765-432-9006,1711180800,1711.18,2734375,20639,AG_HERO_A_CAROUSEL,gta 6 preorder,8.8,1651,4904.45,0.475,2026-05-04 11:41:47.345000-07:00
2025-12-13,Spider-Man 2 Sustain,765-432-9006,1950775820,1950.78,3144531,24012,AG_HERO_A_CAROUSEL,gta 6 preorder,6.9,1921,5705.97,0.621,2026-05-04 11:41:47.345000-07:00
2025-12-14,Spider-Man 2 Sustain,765-432-9006,1385358310,1385.36,3144531,33005,AG_HERO_A_CAROUSEL,gta 6 preorder,7.0,2640,7842.98,0.625,2026-05-04 11:41:47.345000-07:00
2025-12-15,Spider-Man 2 Sustain,765-432-9006,1518078800,1518.08,2734375,15593,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,1247,3705.37,0.776,2026-05-04 11:41:47.345000-07:00
2025-12-16,Spider-Man 2 Sustain,765-432-9006,1835954400,1835.95,2734375,16100,AG_HERO_A_CAROUSEL,gta 6 preorder,7.6,1288,3825.84,0.477,2026-05-04 11:41:47.345000-07:00
2025-12-17,Spider-Man 2 Sustain,765-432-9006,1798819400,1798.82,2734375,20910,AG_HERO_A_CAROUSEL,gta 6 preorder,8.8,1673,4968.84,0.642,2026-05-04 11:41:47.345000-07:00
2025-12-18,Spider-Man 2 Sustain,765-432-9006,1929534600,1929.53,2734375,13821,AG_HERO_A_CAROUSEL,gta 6 preorder,7.5,1106,3284.28,0.483,2026-05-04 11:41:47.345000-07:00
2025-12-19,Spider-Man 2 Sustain,765-432-9006,1210601000,1210.60,2734375,15665,AG_HERO_A_CAROUSEL,gta 6 preorder,6.9,1253,3722.47,0.616,2026-05-04 11:41:47.345000-07:00
2025-12-20,Spider-Man 2 Sustain,765-432-9006,1481018070,1481.02,3144531,25619,AG_HERO_A_CAROUSEL,gta 6 preorder,9.3,2050,6087.84,0.855,2026-05-04 11:41:47.345000-07:00
2025-12-21,Spider-Man 2 Sustain,765-432-9006,1540805420,1540.81,3144531,26603,AG_HERO_A_CAROUSEL,gta 6 preorder,7.8,2128,6321.67,0.482,2026-05-04 11:41:47.345000-07:00
2025-12-22,Spider-Man 2 Sustain,765-432-9006,1923593000,1923.59,2734375,21368,AG_HERO_A_CAROUSEL,gta 6 preorder,8.8,1709,5077.68,0.832,2026-05-04 11:41:47.345000-07:00
2025-12-23,Spider-Man 2 Sustain,765-432-9006,1042750800,1042.75,2734375,19003,AG_HERO_A_CAROUSEL,gta 6 preorder,9.4,1520,4515.68,0.406,2026-05-04 11:41:47.345000-07:00
2025-12-24,Spider-Man 2 Sustain,765-432-9006,1470546000,1470.55,2734375,14805,AG_HERO_A_CAROUSEL,gta 6 preorder,7.4,1184,3518.11,0.556,2026-05-04 11:41:47.345000-07:00
2025-12-25,Spider-Man 2 Sustain,765-432-9006,1091769000,1091.77,2734375,20657,AG_HERO_A_CAROUSEL,gta 6 preorder,9.0,1653,4908.72,0.839,2026-05-04 11:41:47.345000-07:00
2025-12-26,Spider-Man 2 Sustain,765-432-9006,1356170200,1356.17,2734375,14394,AG_HERO_A_CAROUSEL,gta 6 preorder,7.2,1152,3420.45,0.746,2026-05-04 11:41:47.345000-07:00
2025-12-27,Spider-Man 2 Sustain,765-432-9006,1738957780,1738.96,3144531,21524,AG_HERO_A_CAROUSEL,gta 6 preorder,8.0,1722,5114.75,0.709,2026-05-04 11:41:47.345000-07:00
2025-12-28,Spider-Man 2 Sustain,765-432-9006,1221370150,1221.37,3144531,23436,AG_HERO_A_CAROUSEL,gta 6 preorder,6.2,1875,5569.10,0.787,2026-05-04 11:41:47.345000-07:00
2025-12-29,Spider-Man 2 Sustain,765-432-9006,2695109760,2695.11,4375000,26030,AG_HERO_A_CAROUSEL,gta 6 preorder,7.8,2082,6185.51,0.862,2026-05-04 11:41:47.345000-07:00
2025-12-30,Spider-Man 2 Sustain,765-432-9006,2840084800,2840.08,4375000,32340,AG_HERO_A_CAROUSEL,gta 6 preorder,6.3,2587,7684.96,0.425,2026-05-04 11:41:47.345000-07:00
2025-12-31,Spider-Man 2 Sustain,765-432-9006,3042099200,3042.10,4375000,27528,AG_HERO_A_CAROUSEL,gta 6 preorder,8.3,2202,6541.48,0.438,2026-05-04 11:41:47.345000-07:00
2026-01-01,Spider-Man 2 Sustain,765-432-9006,2754525760,2754.53,4375000,23968,AG_HERO_A_CAROUSEL,gta 6 preorder,9.7,1917,5695.52,0.535,2026-05-04 11:41:47.345000-07:00
2026-01-02,Spider-Man 2 Sustain,765-432-9006,2181755520,2181.76,4375000,30650,AG_HERO_A_CAROUSEL,gta 6 preorder,6.1,2452,7283.36,0.824,2026-05-04 11:41:47.345000-07:00
2026-01-03,Spider-Man 2 Sustain,765-432-9006,3378156096,3378.16,5031250,25205,AG_HERO_A_CAROUSEL,gta 6 preorder,7.5,2016,5989.47,0.669,2026-05-04 11:41:47.345000-07:00
2026-01-04,Spider-Man 2 Sustain,765-432-9006,3326226512,3326.23,5031250,21115,AG_HERO_A_CAROUSEL,gta 6 preorder,9.8,1689,5017.56,0.711,2026-05-04 11:41:47.345000-07:00
2026-01-05,Spider-Man 2 Sustain,765-432-9006,2904254080,2904.25,4375000,32340,AG_HERO_A_CAROUSEL,gta 6 preorder,7.7,2587,7684.96,0.429,2026-05-04 11:41:47.345000-07:00
2026-01-06,Spider-Man 2 Sustain,765-432-9006,2550134720,2550.13,4375000,30769,AG_HERO_A_CAROUSEL,gta 6 preorder,6.1,2462,7311.64,0.840,2026-05-04 11:41:47.345000-07:00
2026-01-07,Spider-Man 2 Sustain,765-432-9006,2804435200,2804.44,4375000,27811,AG_HERO_A_CAROUSEL,gta 6 preorder,7.2,2225,6608.73,0.656,2026-05-04 11:41:47.345000-07:00
2026-01-08,Spider-Man 2 Sustain,765-432-9006,2205521920,2205.52,4375000,21347,AG_HERO_A_CAROUSEL,gta 6 preorder,9.6,1708,5072.69,0.608,2026-05-04 11:41:47.345000-07:00
2026-01-09,Spider-Man 2 Sustain,765-432-9006,2958916800,2958.92,4375000,28420,AG_HERO_A_CAROUSEL,gta 6 preorder,9.2,2274,6753.45,0.547,2026-05-04 11:41:47.345000-07:00
2026-01-10,Spider-Man 2 Sustain,765-432-9006,2476221216,2476.22,5031250,20809,AG_HERO_A_CAROUSEL,gta 6 preorder,6.9,1665,4944.84,0.619,2026-05-04 11:41:47.345000-07:00
2026-01-11,Spider-Man 2 Sustain,765-432-9006,2140045488,2140.05,5031250,26517,AG_HERO_A_CAROUSEL,gta 6 preorder,7.8,2121,6301.24,0.652,2026-05-04 11:41:47.345000-07:00
2026-01-13,Spider-Man 2 Sustain,765-432-9006,2702239680,2702.24,4375000,16198,AG_HERO_A_CAROUSEL,gta 6 preorder,7.6,1296,3849.13,0.396,2026-05-04 11:41:47.345000-07:00
2026-01-14,Spider-Man 2 Sustain,765-432-9006,2074806720,2074.81,4375000,18029,AG_HERO_A_CAROUSEL,gta 6 preorder,7.7,1442,4284.23,0.593,2026-05-04 11:41:47.345000-07:00
2026-01-15,Spider-Man 2 Sustain,765-432-9006,2400406400,2400.41,4375000,17325,AG_HERO_A_CAROUSEL,gta 6 preorder,9.6,1386,4116.94,0.417,2026-05-04 11:41:47.345000-07:00
2026-01-16,Spider-Man 2 Sustain,765-432-9006,2547758080,2547.76,4375000,18008,AG_HERO_A_CAROUSEL,gta 6 preorder,8.0,1441,4279.24,0.790,2026-05-04 11:41:47.345000-07:00
2026-01-17,Spider-Man 2 Sustain,765-432-9006,2992783920,2992.78,5031250,28594,AG_HERO_A_CAROUSEL,gta 6 preorder,6.1,2288,6794.79,0.569,2026-05-04 11:41:47.345000-07:00
2026-01-18,Spider-Man 2 Sustain,765-432-9006,2047118864,2047.12,5031250,24782,AG_HERO_A_CAROUSEL,gta 6 preorder,7.6,1983,5888.95,0.742,2026-05-04 11:41:47.345000-07:00
2026-01-19,Spider-Man 2 Sustain,765-432-9006,2203145280,2203.15,4375000,22701,AG_HERO_A_CAROUSEL,gta 6 preorder,6.4,1816,5394.44,0.421,2026-05-04 11:41:47.345000-07:00
2026-01-20,Spider-Man 2 Sustain,765-432-9006,1922701760,1922.70,4375000,15278,AG_HERO_A_CAROUSEL,gta 6 preorder,6.5,1222,3630.51,0.597,2026-05-04 11:41:47.345000-07:00
2026-01-21,Spider-Man 2 Sustain,765-432-9006,2516861760,2516.86,4375000,20020,AG_HERO_A_CAROUSEL,gta 6 preorder,7.2,1602,4757.35,0.601,2026-05-04 11:41:47.345000-07:00
2026-01-22,Spider-Man 2 Sustain,765-432-9006,1772973440,1772.97,4375000,24500,AG_HERO_A_CAROUSEL,gta 6 preorder,8.5,1960,5821.94,0.576,2026-05-04 11:41:47.345000-07:00
2026-01-23,Spider-Man 2 Sustain,765-432-9006,3032592640,3032.59,4375000,16997,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,1360,4039.00,0.470,2026-05-04 11:41:47.345000-07:00
2026-01-24,Spider-Man 2 Sustain,765-432-9006,2148244896,2148.24,5031250,19899,AG_HERO_A_CAROUSEL,gta 6 preorder,6.2,1592,4728.60,0.547,2026-05-04 11:41:47.345000-07:00
2026-01-25,Spider-Man 2 Sustain,765-432-9006,2621077424,2621.08,5031250,26238,AG_HERO_A_CAROUSEL,gta 6 preorder,6.0,2099,6234.94,0.476,2026-05-04 11:41:47.345000-07:00
2026-01-26,Spider-Man 2 Sustain,765-432-9006,2267314560,2267.31,4375000,13628,AG_HERO_A_CAROUSEL,gta 6 preorder,8.8,1090,3238.42,0.850,2026-05-04 11:41:47.345000-07:00
2026-01-27,Spider-Man 2 Sustain,765-432-9006,2968423360,2968.42,4375000,21744,AG_HERO_A_CAROUSEL,gta 6 preorder,6.9,1740,5167.03,0.478,2026-05-04 11:41:47.345000-07:00
2026-01-28,Spider-Man 2 Sustain,765-432-9006,2661836800,2661.84,4375000,18528,AG_HERO_A_CAROUSEL,gta 6 preorder,9.2,1482,4402.81,0.435,2026-05-04 11:41:47.345000-07:00
2026-01-29,Spider-Man 2 Sustain,765-432-9006,2671343360,2671.34,4375000,14700,AG_HERO_A_CAROUSEL,gta 6 preorder,8.6,1176,3493.16,0.390,2026-05-04 11:41:47.345000-07:00
2026-01-30,Spider-Man 2 Sustain,765-432-9006,2255431360,2255.43,4375000,15466,AG_HERO_A_CAROUSEL,gta 6 preorder,6.4,1237,3675.19,0.510,2026-05-04 11:41:47.345000-07:00
2026-01-31,Spider-Man 2 Sustain,765-432-9006,2959986288,2959.99,5031250,21483,AG_HERO_A_CAROUSEL,gta 6 preorder,8.7,1719,5105.01,0.626,2026-05-04 11:41:47.345000-07:00
2025-11-01,Spider-Man 2 Sustain,765-432-9006,2029353480,2029.35,3144531,33018,AG_HERO_A_STATIC,buy playstation 5 pro,8.2,2641,7846.07,0.571,2026-05-04 11:41:47.345000-07:00
2025-11-02,Spider-Man 2 Sustain,765-432-9006,2053268420,2053.27,3144531,33065,AG_HERO_A_STATIC,buy playstation 5 pro,10.0,2645,7857.24,0.478,2026-05-04 11:41:47.345000-07:00
2025-11-03,Spider-Man 2 Sustain,765-432-9006,1085827400,1085.83,2734375,25830,AG_HERO_A_STATIC,buy playstation 5 pro,9.2,2066,6137.98,0.536,2026-05-04 11:41:47.345000-07:00
2025-11-04,Spider-Man 2 Sustain,765-432-9006,1625027600,1625.03,2734375,38964,AG_HERO_A_STATIC,buy playstation 5 pro,9.4,3117,9259.02,0.560,2026-05-04 11:41:47.345000-07:00
2025-11-05,Spider-Man 2 Sustain,765-432-9006,1326462200,1326.46,2734375,40762,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,3261,9686.28,0.508,2026-05-04 11:41:47.345000-07:00
2025-11-06,Spider-Man 2 Sustain,765-432-9006,1304181200,1304.18,2734375,35438,AG_HERO_A_STATIC,buy playstation 5 pro,9.5,2835,8421.13,0.809,2026-05-04 11:41:47.345000-07:00
2025-11-07,Spider-Man 2 Sustain,765-432-9006,1565611600,1565.61,2734375,24469,AG_HERO_A_STATIC,buy playstation 5 pro,7.7,1958,5814.57,0.491,2026-05-04 11:41:47.345000-07:00
2025-11-08,Spider-Man 2 Sustain,765-432-9006,1887572050,1887.57,3144531,27310,AG_HERO_A_STATIC,buy playstation 5 pro,7.9,2185,6489.68,0.736,2026-05-04 11:41:47.345000-07:00
2025-11-09,Spider-Man 2 Sustain,765-432-9006,2148928180,2148.93,3144531,45621,AG_HERO_A_STATIC,buy playstation 5 pro,6.1,3650,10840.92,0.489,2026-05-04 11:41:47.345000-07:00
2025-11-11,Spider-Man 2 Sustain,765-432-9006,1167524400,1167.52,2734375,32200,AG_HERO_A_STATIC,buy playstation 5 pro,6.9,2576,7651.69,0.600,2026-05-04 11:41:47.345000-07:00
2025-11-12,Spider-Man 2 Sustain,765-432-9006,1477973000,1477.97,2734375,31421,AG_HERO_A_STATIC,buy playstation 5 pro,7.2,2514,7466.57,0.666,2026-05-04 11:41:47.345000-07:00
2025-11-13,Spider-Man 2 Sustain,765-432-9006,1310122800,1310.12,2734375,27438,AG_HERO_A_STATIC,buy playstation 5 pro,9.7,2195,6520.09,0.444,2026-05-04 11:41:47.345000-07:00
2025-11-14,Spider-Man 2 Sustain,765-432-9006,1503224800,1503.22,2734375,24255,AG_HERO_A_STATIC,buy playstation 5 pro,7.8,1940,5763.72,0.691,2026-05-04 11:41:47.345000-07:00
2025-11-15,Spider-Man 2 Sustain,765-432-9006,1588635300,1588.64,3144531,27644,AG_HERO_A_STATIC,buy playstation 5 pro,9.2,2212,6569.04,0.642,2026-05-04 11:41:47.345000-07:00
2025-11-16,Spider-Man 2 Sustain,765-432-9006,1877322790,1877.32,3144531,38464,AG_HERO_A_STATIC,buy playstation 5 pro,8.7,3077,9140.20,0.424,2026-05-04 11:41:47.345000-07:00
2025-11-17,Spider-Man 2 Sustain,765-432-9006,1336860000,1336.86,2734375,33858,AG_HERO_A_STATIC,buy playstation 5 pro,8.4,2709,8045.68,0.751,2026-05-04 11:41:47.345000-07:00
2025-11-18,Spider-Man 2 Sustain,765-432-9006,1166039000,1166.04,2734375,36619,AG_HERO_A_STATIC,buy playstation 5 pro,9.4,2930,8701.77,0.589,2026-05-04 11:41:47.345000-07:00
2025-11-19,Spider-Man 2 Sustain,765-432-9006,1535903600,1535.90,2734375,29258,AG_HERO_A_STATIC,buy playstation 5 pro,7.1,2341,6952.58,0.781,2026-05-04 11:41:47.345000-07:00
2025-11-20,Spider-Man 2 Sustain,765-432-9006,1154155800,1154.16,2734375,26898,AG_HERO_A_STATIC,buy playstation 5 pro,8.7,2152,6391.77,0.771,2026-05-04 11:41:47.345000-07:00
2025-11-21,Spider-Man 2 Sustain,765-432-9006,1117020800,1117.02,2734375,29859,AG_HERO_A_STATIC,buy playstation 5 pro,6.8,2389,7095.40,0.456,2026-05-04 11:41:47.345000-07:00
2025-11-22,Spider-Man 2 Sustain,765-432-9006,1972982550,1972.98,3144531,35058,AG_HERO_A_STATIC,buy playstation 5 pro,6.4,2805,8330.83,0.857,2026-05-04 11:41:47.345000-07:00
2025-11-23,Spider-Man 2 Sustain,765-432-9006,1822660070,1822.66,3144531,27466,AG_HERO_A_STATIC,buy playstation 5 pro,7.0,2197,6526.75,0.694,2026-05-04 11:41:47.345000-07:00
2025-11-24,Spider-Man 2 Sustain,765-432-9006,1256648400,1256.65,2734375,31907,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,2553,7582.06,0.520,2026-05-04 11:41:47.345000-07:00
2025-11-25,Spider-Man 2 Sustain,765-432-9006,1687414400,1687.41,2734375,31373,AG_HERO_A_STATIC,buy playstation 5 pro,8.8,2510,7455.17,0.580,2026-05-04 11:41:47.345000-07:00
2025-11-26,Spider-Man 2 Sustain,765-432-9006,1733461800,1733.46,2734375,17500,AG_HERO_A_STATIC,buy playstation 5 pro,7.9,1400,4158.53,0.528,2026-05-04 11:41:47.345000-07:00
2025-11-27,Spider-Man 2 Sustain,765-432-9006,1391819800,1391.82,2734375,28586,AG_HERO_A_STATIC,buy playstation 5 pro,7.4,2287,6792.89,0.745,2026-05-04 11:41:47.345000-07:00
2025-11-28,Spider-Man 2 Sustain,765-432-9006,1368053400,1368.05,2734375,25939,AG_HERO_A_STATIC,buy playstation 5 pro,7.6,2075,6163.89,0.440,2026-05-04 11:41:47.345000-07:00
2025-11-29,Spider-Man 2 Sustain,765-432-9006,1574969620,1574.97,3144531,32454,AG_HERO_A_STATIC,buy playstation 5 pro,7.4,2596,7712.05,0.557,2026-05-04 11:41:47.345000-07:00
2025-12-02,Spider-Man 2 Sustain,765-432-9006,1278929400,1278.93,2734375,16861,AG_HERO_A_STATIC,buy playstation 5 pro,7.9,1349,4006.68,0.440,2026-05-04 11:41:47.345000-07:00
2025-12-04,Spider-Man 2 Sustain,765-432-9006,1121477000,1121.48,2734375,16100,AG_HERO_A_STATIC,buy playstation 5 pro,7.5,1288,3825.84,0.579,2026-05-04 11:41:47.345000-07:00
2025-12-05,Spider-Man 2 Sustain,765-432-9006,1167524400,1167.52,2734375,27869,AG_HERO_A_STATIC,buy playstation 5 pro,9.4,2230,6622.51,0.856,2026-05-04 11:41:47.345000-07:00
2025-12-06,Spider-Man 2 Sustain,765-432-9006,1800453340,1800.45,3144531,32150,AG_HERO_A_STATIC,buy playstation 5 pro,7.3,2572,7639.81,0.627,2026-05-04 11:41:47.345000-07:00
2025-12-07,Spider-Man 2 Sustain,765-432-9006,1983231810,1983.23,3144531,35599,AG_HERO_A_STATIC,buy playstation 5 pro,9.1,2848,8459.39,0.716,2026-05-04 11:41:47.345000-07:00
2025-12-08,Spider-Man 2 Sustain,765-432-9006,1220998800,1221.00,2734375,25025,AG_HERO_A_STATIC,buy playstation 5 pro,9.0,2002,5946.69,0.683,2026-05-04 11:41:47.345000-07:00
2025-12-09,Spider-Man 2 Sustain,765-432-9006,1538874400,1538.87,2734375,18460,AG_HERO_A_STATIC,buy playstation 5 pro,7.2,1477,4386.65,0.818,2026-05-04 11:41:47.345000-07:00
2025-12-10,Spider-Man 2 Sustain,765-432-9006,1659191800,1659.19,2734375,24080,AG_HERO_A_STATIC,buy playstation 5 pro,9.0,1926,5722.13,0.734,2026-05-04 11:41:47.345000-07:00
2025-12-11,Spider-Man 2 Sustain,765-432-9006,1252192200,1252.19,2734375,21569,AG_HERO_A_STATIC,buy playstation 5 pro,6.3,1726,5125.44,0.511,2026-05-04 11:41:47.345000-07:00
2025-12-13,Spider-Man 2 Sustain,765-432-9006,2203590900,2203.59,3144531,18165,AG_HERO_A_STATIC,buy playstation 5 pro,8.5,1453,4316.55,0.416,2026-05-04 11:41:47.345000-07:00
2025-12-14,Spider-Man 2 Sustain,765-432-9006,2126721450,2126.72,3144531,21041,AG_HERO_A_STATIC,buy playstation 5 pro,8.1,1683,4999.97,0.497,2026-05-04 11:41:47.345000-07:00
2025-12-15,Spider-Man 2 Sustain,765-432-9006,1451235800,1451.24,2734375,23212,AG_HERO_A_STATIC,buy playstation 5 pro,6.4,1857,5515.87,0.604,2026-05-04 11:41:47.345000-07:00
2025-12-16,Spider-Man 2 Sustain,765-432-9006,1072458800,1072.46,2734375,23625,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,1890,5614.01,0.764,2026-05-04 11:41:47.345000-07:00
2025-12-17,Spider-Man 2 Sustain,765-432-9006,1705239200,1705.24,2734375,17281,AG_HERO_A_STATIC,buy playstation 5 pro,8.3,1382,4106.49,0.749,2026-05-04 11:41:47.345000-07:00
2025-12-18,Spider-Man 2 Sustain,765-432-9006,1161582800,1161.58,2734375,19110,AG_HERO_A_STATIC,buy playstation 5 pro,6.3,1529,4541.11,0.878,2026-05-04 11:41:47.345000-07:00
2025-12-19,Spider-Man 2 Sustain,765-432-9006,1137816400,1137.82,2734375,26276,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,2102,6243.97,0.681,2026-05-04 11:41:47.345000-07:00
2025-12-20,Spider-Man 2 Sustain,765-432-9006,1858532480,1858.53,3144531,17589,AG_HERO_A_STATIC,buy playstation 5 pro,8.0,1407,4179.67,0.431,2026-05-04 11:41:47.345000-07:00
2025-12-21,Spider-Man 2 Sustain,765-432-9006,1554471100,1554.47,3144531,15848,AG_HERO_A_STATIC,buy playstation 5 pro,6.4,1268,3765.96,0.533,2026-05-04 11:41:47.345000-07:00
2025-12-22,Spider-Man 2 Sustain,765-432-9006,1439352600,1439.35,2734375,22824,AG_HERO_A_STATIC,buy playstation 5 pro,9.8,1826,5423.67,0.638,2026-05-04 11:41:47.345000-07:00
2025-12-23,Spider-Man 2 Sustain,765-432-9006,1730491000,1730.49,2734375,15011,AG_HERO_A_STATIC,buy playstation 5 pro,9.7,1201,3567.06,0.759,2026-05-04 11:41:47.345000-07:00
2025-12-24,Spider-Man 2 Sustain,765-432-9006,1088798200,1088.80,2734375,24885,AG_HERO_A_STATIC,buy playstation 5 pro,6.0,1991,5913.42,0.398,2026-05-04 11:41:47.345000-07:00
