REPORT_DATE,CAMPAIGN_NAME,ADVERTISER_ID,SPEND,IMPRESSIONS,CLICKS,PLACEMENT,VIDEO_PLAY_ACTIONS,PROFILE_VISITS,COMPLETE_PAYMENT,LOADED_AT
2025-11-23,Holiday Bundle 2025,adv_00720003,1276.67,3513889,42428,TT_SPARK,1107015,7637,636,2026-05-04 11:41:51.303000-07:00
2025-11-24,Holiday Bundle 2025,adv_00720003,796.43,3055556,34310,TT_SPARK,1400912,6176,515,2026-05-04 11:41:51.303000-07:00
2025-11-25,Holiday Bundle 2025,adv_00720003,720.80,3055556,35982,TT_SPARK,1435867,6477,540,2026-05-04 11:41:51.303000-07:00
2025-11-26,Holiday Bundle 2025,adv_00720003,1150.29,3055556,22851,TT_SPARK,747512,4113,343,2026-05-04 11:41:51.303000-07:00
2025-11-27,Holiday Bundle 2025,adv_00720003,956.09,3055556,37842,TT_SPARK,1045978,6812,568,2026-05-04 11:41:51.303000-07:00
2025-11-28,Holiday Bundle 2025,adv_00720003,2364.64,6416667,85090,TT_SPARK,2309487,15316,1276,2026-05-04 11:41:51.303000-07:00
2025-11-29,Holiday Bundle 2025,adv_00720003,2308.95,7379167,53077,TT_SPARK,2636429,9554,796,2026-05-04 11:41:51.303000-07:00
2025-11-30,Holiday Bundle 2025,adv_00720003,2669.73,7379167,87665,TT_SPARK,1857189,15780,1315,2026-05-04 11:41:51.303000-07:00
2025-12-01,Holiday Bundle 2025,adv_00720003,2511.69,6416667,83370,TT_SPARK,2947560,15007,1251,2026-05-04 11:41:51.303000-07:00
2025-12-02,Holiday Bundle 2025,adv_00720003,1674.46,6416667,51559,TT_SPARK,2936267,9281,773,2026-05-04 11:41:51.303000-07:00
2025-12-03,Holiday Bundle 2025,adv_00720003,1674.46,6416667,71954,TT_SPARK,2987087,12952,1079,2026-05-04 11:41:51.303000-07:00
2025-12-04,Holiday Bundle 2025,adv_00720003,2386.21,6416667,48428,TT_SPARK,2687813,8717,726,2026-05-04 11:41:51.303000-07:00
2025-12-05,Holiday Bundle 2025,adv_00720003,2368.56,6416667,81389,TT_SPARK,2970147,14650,1221,2026-05-04 11:41:51.303000-07:00
2025-12-06,Holiday Bundle 2025,adv_00720003,2861.39,7379167,63237,TT_SPARK,1844201,11383,949,2026-05-04 11:41:51.303000-07:00
2025-12-07,Holiday Bundle 2025,adv_00720003,2151.11,7379167,87558,TT_SPARK,1785758,15760,1313,2026-05-04 11:41:51.303000-07:00
2025-12-08,Holiday Bundle 2025,adv_00720003,2139.15,6416667,68068,TT_SPARK,2004567,12252,1021,2026-05-04 11:41:51.303000-07:00
2025-12-09,Holiday Bundle 2025,adv_00720003,1513.68,6416667,64808,TT_SPARK,1874693,11665,972,2026-05-04 11:41:51.303000-07:00
2025-12-10,Holiday Bundle 2025,adv_00720003,2099.94,6416667,78540,TT_SPARK,1778700,14137,1178,2026-05-04 11:41:51.303000-07:00
2025-12-11,Holiday Bundle 2025,adv_00720003,2474.44,6416667,73689,TT_SPARK,2620053,13264,1105,2026-05-04 11:41:51.303000-07:00
2025-12-12,Holiday Bundle 2025,adv_00720003,2117.59,6416667,75963,TT_SPARK,1581067,13673,1139,2026-05-04 11:41:51.303000-07:00
2025-12-13,Holiday Bundle 2025,adv_00720003,2509.63,7379167,70433,TT_SPARK,3402682,12678,1056,2026-05-04 11:41:51.303000-07:00
2025-12-14,Holiday Bundle 2025,adv_00720003,1747.50,7379167,54972,TT_SPARK,2616948,9895,825,2026-05-04 11:41:51.303000-07:00
2025-12-15,Holiday Bundle 2025,adv_00720003,2311.70,6416667,76076,TT_SPARK,1716587,13694,1141,2026-05-04 11:41:51.303000-07:00
2025-12-17,Holiday Bundle 2025,adv_00720003,2119.55,6416667,67313,TT_SPARK,1739173,12116,1010,2026-05-04 11:41:51.303000-07:00
2025-12-18,Holiday Bundle 2025,adv_00720003,1809.75,6416667,66117,TT_SPARK,2744280,11901,992,2026-05-04 11:41:51.303000-07:00
2025-12-19,Holiday Bundle 2025,adv_00720003,2488.16,6416667,52786,TT_SPARK,1490720,9501,792,2026-05-04 11:41:51.303000-07:00
2025-12-20,Holiday Bundle 2025,adv_00720003,2800.51,7379167,49942,TT_SPARK,2370188,8990,749,2026-05-04 11:41:51.303000-07:00
2025-12-21,Holiday Bundle 2025,adv_00720003,1785.83,7379167,74606,TT_SPARK,1629910,13429,1119,2026-05-04 11:41:51.303000-07:00
2025-12-22,Holiday Bundle 2025,adv_00720003,2297.97,6416667,46529,TT_SPARK,2806393,8375,698,2026-05-04 11:41:51.303000-07:00
2025-12-23,Holiday Bundle 2025,adv_00720003,1831.32,6416667,62971,TT_SPARK,2840274,11335,945,2026-05-04 11:41:51.303000-07:00
2025-12-24,Holiday Bundle 2025,adv_00720003,1482.31,6416667,40615,TT_SPARK,2439360,7311,609,2026-05-04 11:41:51.303000-07:00
2025-12-25,Holiday Bundle 2025,adv_00720003,1419.57,6416667,57596,TT_SPARK,1677060,10367,864,2026-05-04 11:41:51.303000-07:00
2025-12-26,Holiday Bundle 2025,adv_00720003,1390.16,6416667,47432,TT_SPARK,2727340,8538,711,2026-05-04 11:41:51.303000-07:00
2025-12-27,Holiday Bundle 2025,adv_00720003,2018.08,7379167,48018,TT_SPARK,2675391,8643,720,2026-05-04 11:41:51.303000-07:00
2025-12-28,Holiday Bundle 2025,adv_00720003,2196.21,7379167,48891,TT_SPARK,2129923,8800,733,2026-05-04 11:41:51.303000-07:00
2025-12-29,Holiday Bundle 2025,adv_00720003,1301.18,4888889,42451,TT_SPARK,1337991,7641,637,2026-05-04 11:41:51.303000-07:00
2025-12-30,Holiday Bundle 2025,adv_00720003,1435.63,4888889,40676,TT_SPARK,1742400,7322,610,2026-05-04 11:41:51.303000-07:00
2026-01-01,Holiday Bundle 2025,adv_00720003,1758.31,4888889,44845,TT_SPARK,1247645,8072,673,2026-05-04 11:41:51.303000-07:00
2025-11-10,PS Plus Q4 Premium Upgrade,adv_00720004,797.36,3055556,31167,TT_SPARK,820112,5610,468,2026-05-04 11:41:51.303000-07:00
2025-11-11,PS Plus Q4 Premium Upgrade,adv_00720004,796.43,3055556,33645,TT_SPARK,1365955,6056,505,2026-05-04 11:41:51.303000-07:00
2025-11-12,PS Plus Q4 Premium Upgrade,adv_00720004,678.79,3055556,48107,TT_SPARK,1322934,8659,722,2026-05-04 11:41:51.303000-07:00
2025-11-13,PS Plus Q4 Premium Upgrade,adv_00720004,971.03,3055556,38471,TT_SPARK,715245,6925,577,2026-05-04 11:41:51.303000-07:00
2025-11-14,PS Plus Q4 Premium Upgrade,adv_00720004,804.83,3055556,35198,TT_SPARK,951867,6336,528,2026-05-04 11:41:51.303000-07:00
2025-11-15,PS Plus Q4 Premium Upgrade,adv_00720004,1291.70,3513889,52624,TT_SPARK,1397685,9472,789,2026-05-04 11:41:51.303000-07:00
2025-11-17,PS Plus Q4 Premium Upgrade,adv_00720004,1005.57,3055556,28268,TT_SPARK,1325622,5088,424,2026-05-04 11:41:51.303000-07:00
2025-11-18,PS Plus Q4 Premium Upgrade,adv_00720004,939.28,3055556,24024,TT_SPARK,941112,4324,360,2026-05-04 11:41:51.303000-07:00
2025-11-19,PS Plus Q4 Premium Upgrade,adv_00720004,882.33,3055556,32892,TT_SPARK,1355200,5921,493,2026-05-04 11:41:51.303000-07:00
2025-11-20,PS Plus Q4 Premium Upgrade,adv_00720004,724.54,3055556,35420,TT_SPARK,943800,6376,531,2026-05-04 11:41:51.303000-07:00
2025-11-21,PS Plus Q4 Premium Upgrade,adv_00720004,664.78,3055556,32604,TT_SPARK,1142778,5869,489,2026-05-04 11:41:51.303000-07:00
2025-11-22,PS Plus Q4 Premium Upgrade,adv_00720004,1124.20,3513889,31766,TT_SPARK,1122477,5718,476,2026-05-04 11:41:51.303000-07:00
2025-11-23,PS Plus Q4 Premium Upgrade,adv_00720004,1066.22,3513889,45023,TT_SPARK,1638878,8104,675,2026-05-04 11:41:51.303000-07:00
2025-11-24,PS Plus Q4 Premium Upgrade,adv_00720004,872.06,3055556,29575,TT_SPARK,1468134,5324,444,2026-05-04 11:41:51.303000-07:00
2025-11-25,PS Plus Q4 Premium Upgrade,adv_00720004,896.33,3055556,30922,TT_SPARK,1204622,5566,464,2026-05-04 11:41:51.303000-07:00
2025-11-26,PS Plus Q4 Premium Upgrade,adv_00720004,921.54,3055556,35171,TT_SPARK,1296045,6331,528,2026-05-04 11:41:51.303000-07:00
2025-11-27,PS Plus Q4 Premium Upgrade,adv_00720004,688.12,3055556,39072,TT_SPARK,731378,7033,586,2026-05-04 11:41:51.303000-07:00
2025-11-28,PS Plus Q4 Premium Upgrade,adv_00720004,1770.54,6416667,58222,TT_SPARK,2190907,10480,873,2026-05-04 11:41:51.303000-07:00
2025-11-29,PS Plus Q4 Premium Upgrade,adv_00720004,2593.06,7379167,90734,TT_SPARK,2000049,16332,1361,2026-05-04 11:41:51.303000-07:00
2025-11-30,PS Plus Q4 Premium Upgrade,adv_00720004,2895.21,7379167,71283,TT_SPARK,3077998,12831,1069,2026-05-04 11:41:51.303000-07:00
2025-12-01,PS Plus Q4 Premium Upgrade,adv_00720004,1686.23,6416667,69937,TT_SPARK,2388540,12589,1049,2026-05-04 11:41:51.303000-07:00
2025-12-02,PS Plus Q4 Premium Upgrade,adv_00720004,1543.09,6416667,52345,TT_SPARK,2394187,9422,785,2026-05-04 11:41:51.303000-07:00
2025-12-03,PS Plus Q4 Premium Upgrade,adv_00720004,2292.09,6416667,47124,TT_SPARK,2992734,8482,707,2026-05-04 11:41:51.303000-07:00
2025-12-04,PS Plus Q4 Premium Upgrade,adv_00720004,2413.66,6416667,76215,TT_SPARK,1789993,13719,1143,2026-05-04 11:41:51.303000-07:00
2025-12-05,PS Plus Q4 Premium Upgrade,adv_00720004,1498.00,6416667,61087,TT_SPARK,2563587,10996,916,2026-05-04 11:41:51.303000-07:00
2025-12-06,PS Plus Q4 Premium Upgrade,adv_00720004,2834.33,7379167,84742,TT_SPARK,3272808,15254,1271,2026-05-04 11:41:51.303000-07:00
2025-12-07,PS Plus Q4 Premium Upgrade,adv_00720004,2784.72,7379167,67688,TT_SPARK,1961087,12184,1015,2026-05-04 11:41:51.303000-07:00
2025-12-08,PS Plus Q4 Premium Upgrade,adv_00720004,2245.03,6416667,44316,TT_SPARK,2676520,7977,665,2026-05-04 11:41:51.303000-07:00
2025-12-09,PS Plus Q4 Premium Upgrade,adv_00720004,1988.18,6416667,77370,TT_SPARK,2111853,13927,1161,2026-05-04 11:41:51.303000-07:00
2025-12-10,PS Plus Q4 Premium Upgrade,adv_00720004,2464.64,6416667,46328,TT_SPARK,1925513,8339,695,2026-05-04 11:41:51.303000-07:00
2025-12-11,PS Plus Q4 Premium Upgrade,adv_00720004,2235.23,6416667,52114,TT_SPARK,1948100,9381,782,2026-05-04 11:41:51.303000-07:00
2025-12-12,PS Plus Q4 Premium Upgrade,adv_00720004,1682.30,6416667,59675,TT_SPARK,2783807,10742,895,2026-05-04 11:41:51.303000-07:00
2025-12-13,PS Plus Q4 Premium Upgrade,adv_00720004,2649.43,7379167,53768,TT_SPARK,2155897,9678,807,2026-05-04 11:41:51.303000-07:00
2025-12-14,PS Plus Q4 Premium Upgrade,adv_00720004,2532.18,7379167,70374,TT_SPARK,1870176,12667,1056,2026-05-04 11:41:51.303000-07:00
2025-12-15,PS Plus Q4 Premium Upgrade,adv_00720004,2152.88,6416667,67914,TT_SPARK,2100560,12225,1019,2026-05-04 11:41:51.303000-07:00
2025-12-16,PS Plus Q4 Premium Upgrade,adv_00720004,2480.32,6416667,39747,TT_SPARK,1869047,7154,596,2026-05-04 11:41:51.303000-07:00
2025-12-17,PS Plus Q4 Premium Upgrade,adv_00720004,1739.17,6416667,36590,TT_SPARK,2704753,6586,549,2026-05-04 11:41:51.303000-07:00
2025-12-18,PS Plus Q4 Premium Upgrade,adv_00720004,1603.88,6416667,43320,TT_SPARK,2970147,7798,650,2026-05-04 11:41:51.303000-07:00
2025-12-19,PS Plus Q4 Premium Upgrade,adv_00720004,1564.66,6416667,39291,TT_SPARK,2919327,7072,589,2026-05-04 11:41:51.303000-07:00
2025-12-20,PS Plus Q4 Premium Upgrade,adv_00720004,2045.14,7379167,65232,TT_SPARK,2889682,11742,978,2026-05-04 11:41:51.303000-07:00
2025-12-21,PS Plus Q4 Premium Upgrade,adv_00720004,2293.17,7379167,46117,TT_SPARK,3552036,8301,692,2026-05-04 11:41:51.303000-07:00
2025-12-22,PS Plus Q4 Premium Upgrade,adv_00720004,1498.00,6416667,38346,TT_SPARK,2207847,6902,575,2026-05-04 11:41:51.303000-07:00
2025-12-23,PS Plus Q4 Premium Upgrade,adv_00720004,1439.17,6416667,45461,TT_SPARK,1987627,8183,682,2026-05-04 11:41:51.303000-07:00
2025-12-24,PS Plus Q4 Premium Upgrade,adv_00720004,1588.19,6416667,64449,TT_SPARK,1852107,11601,967,2026-05-04 11:41:51.303000-07:00
2025-12-25,PS Plus Q4 Premium Upgrade,adv_00720004,2174.45,6416667,35728,TT_SPARK,3043554,6431,536,2026-05-04 11:41:51.303000-07:00
2025-12-26,PS Plus Q4 Premium Upgrade,adv_00720004,1815.63,6416667,36092,TT_SPARK,2648287,6497,541,2026-05-04 11:41:51.303000-07:00
2025-12-27,PS Plus Q4 Premium Upgrade,adv_00720004,2554.73,7379167,54795,TT_SPARK,3331251,9863,822,2026-05-04 11:41:51.303000-07:00
2025-12-28,PS Plus Q4 Premium Upgrade,adv_00720004,2401.40,7379167,44092,TT_SPARK,3149428,7937,661,2026-05-04 11:41:51.303000-07:00
2025-12-29,PS Plus Q4 Premium Upgrade,adv_00720004,1340.02,4888889,42803,TT_SPARK,1755307,7705,642,2026-05-04 11:41:51.303000-07:00
2025-12-30,PS Plus Q4 Premium Upgrade,adv_00720004,1399.77,4888889,24640,TT_SPARK,1200320,4435,370,2026-05-04 11:41:51.303000-07:00
2025-12-31,PS Plus Q4 Premium Upgrade,adv_00720004,1126.39,4888889,39940,TT_SPARK,1501475,7189,599,2026-05-04 11:41:51.303000-07:00
2026-01-01,PS Plus Q4 Premium Upgrade,adv_00720004,1511.81,4888889,33690,TT_SPARK,1613333,6064,505,2026-05-04 11:41:51.303000-07:00
2026-01-02,PS Plus Q4 Premium Upgrade,adv_00720004,1646.26,4888889,38298,TT_SPARK,1389618,6894,574,2026-05-04 11:41:51.303000-07:00
2026-01-03,PS Plus Q4 Premium Upgrade,adv_00720004,1742.02,5622222,49817,TT_SPARK,1949336,8967,747,2026-05-04 11:41:51.303000-07:00
2026-01-04,PS Plus Q4 Premium Upgrade,adv_00720004,2092.49,5622222,42819,TT_SPARK,1325944,7707,642,2026-05-04 11:41:51.303000-07:00
2026-01-05,PS Plus Q4 Premium Upgrade,adv_00720004,1120.42,4888889,37511,TT_SPARK,1247645,6752,563,2026-05-04 11:41:51.303000-07:00
2026-01-06,PS Plus Q4 Premium Upgrade,adv_00720004,1323.58,4888889,25532,TT_SPARK,1510080,4596,383,2026-05-04 11:41:51.303000-07:00
2026-01-07,PS Plus Q4 Premium Upgrade,adv_00720004,1144.32,4888889,39831,TT_SPARK,1841351,7170,597,2026-05-04 11:41:51.303000-07:00
2026-01-08,PS Plus Q4 Premium Upgrade,adv_00720004,1912.18,4888889,29169,TT_SPARK,2211342,5250,438,2026-05-04 11:41:51.303000-07:00
2026-01-09,PS Plus Q4 Premium Upgrade,adv_00720004,1852.42,4888889,39404,TT_SPARK,1510080,7093,591,2026-05-04 11:41:51.303000-07:00
2026-01-10,PS Plus Q4 Premium Upgrade,adv_00720004,1209.45,5622222,24468,TT_SPARK,2701365,4404,367,2026-05-04 11:41:51.303000-07:00
2026-01-11,PS Plus Q4 Premium Upgrade,adv_00720004,1827.92,5622222,44488,TT_SPARK,1256679,8008,667,2026-05-04 11:41:51.303000-07:00
2026-01-12,PS Plus Q4 Premium Upgrade,adv_00720004,1722.45,4888889,20854,TT_SPARK,1751005,3754,313,2026-05-04 11:41:51.303000-07:00
2026-01-13,PS Plus Q4 Premium Upgrade,adv_00720004,1608.92,4888889,23619,TT_SPARK,1234738,4251,354,2026-05-04 11:41:51.303000-07:00
2026-01-14,PS Plus Q4 Premium Upgrade,adv_00720004,1564.10,4888889,37077,TT_SPARK,1875769,6674,556,2026-05-04 11:41:51.303000-07:00
2026-01-15,PS Plus Q4 Premium Upgrade,adv_00720004,1659.71,4888889,36459,TT_SPARK,2108089,6563,547,2026-05-04 11:41:51.303000-07:00
2026-01-16,PS Plus Q4 Premium Upgrade,adv_00720004,1665.69,4888889,20643,TT_SPARK,1075555,3716,310,2026-05-04 11:41:51.303000-07:00
2026-01-17,PS Plus Q4 Premium Upgrade,adv_00720004,1341.74,5622222,27688,TT_SPARK,1607955,4984,415,2026-05-04 11:41:51.303000-07:00
2026-01-18,PS Plus Q4 Premium Upgrade,adv_00720004,1731.71,5622222,33248,TT_SPARK,2152187,5985,499,2026-05-04 11:41:51.303000-07:00
2026-01-19,PS Plus Q4 Premium Upgrade,adv_00720004,1922.63,4888889,18715,TT_SPARK,1811235,3369,281,2026-05-04 11:41:51.303000-07:00
2026-01-20,PS Plus Q4 Premium Upgrade,adv_00720004,1332.55,4888889,19219,TT_SPARK,1802631,3459,288,2026-05-04 11:41:51.303000-07:00
2026-01-21,PS Plus Q4 Premium Upgrade,adv_00720004,1924.13,4888889,23424,TT_SPARK,2116693,4216,351,2026-05-04 11:41:51.303000-07:00
2026-01-23,PS Plus Q4 Premium Upgrade,adv_00720004,1124.90,4888889,22340,TT_SPARK,1875769,4021,335,2026-05-04 11:41:51.303000-07:00
2026-01-24,PS Plus Q4 Premium Upgrade,adv_00720004,1364.07,5622222,32609,TT_SPARK,1845438,5870,489,2026-05-04 11:41:51.303000-07:00
2026-01-25,PS Plus Q4 Premium Upgrade,adv_00720004,1413.89,5622222,31736,TT_SPARK,2206610,5712,476,2026-05-04 11:41:51.303000-07:00
2026-01-26,PS Plus Q4 Premium Upgrade,adv_00720004,1734.40,4888889,21777,TT_SPARK,1987627,3920,327,2026-05-04 11:41:51.303000-07:00
2026-01-28,PS Plus Q4 Premium Upgrade,adv_00720004,1348.98,4888889,19430,TT_SPARK,2361920,3497,291,2026-05-04 11:41:51.303000-07:00
2026-01-29,PS Plus Q4 Premium Upgrade,adv_00720004,1378.86,4888889,16544,TT_SPARK,1716587,2978,248,2026-05-04 11:41:51.303000-07:00
2026-01-30,PS Plus Q4 Premium Upgrade,adv_00720004,1652.24,4888889,24265,TT_SPARK,1243342,4368,364,2026-05-04 11:41:51.303000-07:00
2026-01-31,PS Plus Q4 Premium Upgrade,adv_00720004,1228.35,5622222,27942,TT_SPARK,2132397,5030,419,2026-05-04 11:41:51.303000-07:00
2025-11-10,PS Plus Q4 Premium Upgrade,adv_00720004,961.69,3055556,27194,TT_SPARK,747512,4895,408,2026-05-04 11:41:51.303000-07:00
2025-11-11,PS Plus Q4 Premium Upgrade,adv_00720004,697.46,3055556,33948,TT_SPARK,1314867,6111,509,2026-05-04 11:41:51.303000-07:00
2025-11-12,PS Plus Q4 Premium Upgrade,adv_00720004,690.92,3055556,46904,TT_SPARK,715245,8443,704,2026-05-04 11:41:51.303000-07:00
2025-11-13,PS Plus Q4 Premium Upgrade,adv_00720004,1135.35,3055556,33103,TT_SPARK,1271845,5959,497,2026-05-04 11:41:51.303000-07:00
2025-11-14,PS Plus Q4 Premium Upgrade,adv_00720004,655.44,3055556,34902,TT_SPARK,747512,6282,524,2026-05-04 11:41:51.303000-07:00
2025-11-15,PS Plus Q4 Premium Upgrade,adv_00720004,1071.58,3513889,34745,TT_SPARK,1221428,6254,521,2026-05-04 11:41:51.303000-07:00
2025-11-17,PS Plus Q4 Premium Upgrade,adv_00720004,1066.26,3055556,42113,TT_SPARK,1261089,7580,632,2026-05-04 11:41:51.303000-07:00
2025-11-18,PS Plus Q4 Premium Upgrade,adv_00720004,940.22,3055556,32604,TT_SPARK,734067,5869,489,2026-05-04 11:41:51.303000-07:00
2025-11-19,PS Plus Q4 Premium Upgrade,adv_00720004,810.43,3055556,39131,TT_SPARK,1199245,7044,587,2026-05-04 11:41:51.303000-07:00
2025-11-20,PS Plus Q4 Premium Upgrade,adv_00720004,823.51,3055556,32890,TT_SPARK,959933,5920,493,2026-05-04 11:41:51.303000-07:00
2025-11-21,PS Plus Q4 Premium Upgrade,adv_00720004,742.28,3055556,40685,TT_SPARK,752889,7323,610,2026-05-04 11:41:51.303000-07:00
2025-11-22,PS Plus Q4 Premium Upgrade,adv_00720004,1341.09,3513889,46060,TT_SPARK,1663615,8291,691,2026-05-04 11:41:51.303000-07:00
2025-11-23,PS Plus Q4 Premium Upgrade,adv_00720004,966.36,3513889,34003,TT_SPARK,890560,6121,510,2026-05-04 11:41:51.303000-07:00
2025-11-24,PS Plus Q4 Premium Upgrade,adv_00720004,1187.64,3055556,36359,TT_SPARK,806667,6545,545,2026-05-04 11:41:51.303000-07:00
2025-11-25,PS Plus Q4 Premium Upgrade,adv_00720004,1119.48,3055556,23931,TT_SPARK,777089,4308,359,2026-05-04 11:41:51.303000-07:00
2025-11-26,PS Plus Q4 Premium Upgrade,adv_00720004,754.41,3055556,36503,TT_SPARK,828178,6571,548,2026-05-04 11:41:51.303000-07:00
2025-11-27,PS Plus Q4 Premium Upgrade,adv_00720004,1185.77,3055556,30096,TT_SPARK,806667,5417,451,2026-05-04 11:41:51.303000-07:00
2025-11-28,PS Plus Q4 Premium Upgrade,adv_00720004,2472.48,6416667,64264,TT_SPARK,1869047,11568,964,2026-05-04 11:41:51.303000-07:00
2025-11-29,PS Plus Q4 Premium Upgrade,adv_00720004,2031.61,7379167,66956,TT_SPARK,2272783,12052,1004,2026-05-04 11:41:51.303000-07:00
2025-11-30,PS Plus Q4 Premium Upgrade,adv_00720004,2417.19,7379167,63845,TT_SPARK,3532555,11492,958,2026-05-04 11:41:51.303000-07:00
2025-12-01,PS Plus Q4 Premium Upgrade,adv_00720004,2441.11,6416667,73140,TT_SPARK,2094913,13165,1097,2026-05-04 11:41:51.303000-07:00
2025-12-02,PS Plus Q4 Premium Upgrade,adv_00720004,1945.04,6416667,59218,TT_SPARK,2083620,10659,888,2026-05-04 11:41:51.303000-07:00
2025-12-03,PS Plus Q4 Premium Upgrade,adv_00720004,1472.51,6416667,68592,TT_SPARK,2874154,12347,1029,2026-05-04 11:41:51.303000-07:00
2025-12-04,PS Plus Q4 Premium Upgrade,adv_00720004,1717.60,6416667,69993,TT_SPARK,2947560,12599,1050,2026-05-04 11:41:51.303000-07:00
2025-12-05,PS Plus Q4 Premium Upgrade,adv_00720004,2433.26,6416667,60060,TT_SPARK,2224787,10811,901,2026-05-04 11:41:51.303000-07:00
2025-12-06,PS Plus Q4 Premium Upgrade,adv_00720004,1670.83,7379167,73638,TT_SPARK,3039036,13255,1105,2026-05-04 11:41:51.303000-07:00
2025-12-07,PS Plus Q4 Premium Upgrade,adv_00720004,1675.34,7379167,59588,TT_SPARK,3474112,10726,894,2026-05-04 11:41:51.303000-07:00
2025-12-08,PS Plus Q4 Premium Upgrade,adv_00720004,1501.92,6416667,70209,TT_SPARK,2518413,12638,1053,2026-05-04 11:41:51.303000-07:00
2025-12-09,PS Plus Q4 Premium Upgrade,adv_00720004,1372.51,6416667,59136,TT_SPARK,1490720,10644,887,2026-05-04 11:41:51.303000-07:00
2025-12-10,PS Plus Q4 Premium Upgrade,adv_00720004,1509.76,6416667,46328,TT_SPARK,1722233,8339,695,2026-05-04 11:41:51.303000-07:00
2025-12-11,PS Plus Q4 Premium Upgrade,adv_00720004,1921.51,6416667,70932,TT_SPARK,1806933,12768,1064,2026-05-04 11:41:51.303000-07:00
2025-12-12,PS Plus Q4 Premium Upgrade,adv_00720004,1492.11,6416667,71133,TT_SPARK,1660120,12804,1067,2026-05-04 11:41:51.303000-07:00
2025-12-13,PS Plus Q4 Premium Upgrade,adv_00720004,2877.17,7379167,64630,TT_SPARK,3461124,11633,969,2026-05-04 11:41:51.303000-07:00
2025-12-14,PS Plus Q4 Premium Upgrade,adv_00720004,2169.15,7379167,81118,TT_SPARK,2811758,14601,1217,2026-05-04 11:41:51.303000-07:00
2025-12-15,PS Plus Q4 Premium Upgrade,adv_00720004,2182.29,6416667,55440,TT_SPARK,2157027,9979,832,2026-05-04 11:41:51.303000-07:00
2025-12-16,PS Plus Q4 Premium Upgrade,adv_00720004,2156.80,6416667,68073,TT_SPARK,2749927,12253,1021,2026-05-04 11:41:51.303000-07:00
2025-12-17,PS Plus Q4 Premium Upgrade,adv_00720004,2315.62,6416667,64146,TT_SPARK,1422960,11546,962,2026-05-04 11:41:51.303000-07:00
2025-12-18,PS Plus Q4 Premium Upgrade,adv_00720004,2088.18,6416667,51806,TT_SPARK,2428067,9325,777,2026-05-04 11:41:51.303000-07:00
2025-12-19,PS Plus Q4 Premium Upgrade,adv_00720004,2227.39,6416667,44147,TT_SPARK,2591820,7946,662,2026-05-04 11:41:51.303000-07:00
2025-12-20,PS Plus Q4 Premium Upgrade,adv_00720004,2254.84,7379167,52185,TT_SPARK,2116935,9393,783,2026-05-04 11:41:51.303000-07:00
2025-12-21,PS Plus Q4 Premium Upgrade,adv_00720004,2714.82,7379167,62481,TT_SPARK,2032518,11247,937,2026-05-04 11:41:51.303000-07:00
2025-12-22,PS Plus Q4 Premium Upgrade,adv_00720004,2113.66,6416667,51980,TT_SPARK,1919867,9356,780,2026-05-04 11:41:51.303000-07:00
2025-12-23,PS Plus Q4 Premium Upgrade,adv_00720004,2358.76,6416667,60614,TT_SPARK,2015860,10911,909,2026-05-04 11:41:51.303000-07:00
2025-12-24,PS Plus Q4 Premium Upgrade,adv_00720004,1490.15,6416667,47817,TT_SPARK,2981440,8607,717,2026-05-04 11:41:51.303000-07:00
2025-12-25,PS Plus Q4 Premium Upgrade,adv_00720004,2486.20,6416667,41477,TT_SPARK,2010213,7466,622,2026-05-04 11:41:51.303000-07:00
2025-12-26,PS Plus Q4 Premium Upgrade,adv_00720004,1543.09,6416667,45420,TT_SPARK,2998380,8176,681,2026-05-04 11:41:51.303000-07:00
2025-12-27,PS Plus Q4 Premium Upgrade,adv_00720004,2342.78,7379167,54334,TT_SPARK,2759808,9780,815,2026-05-04 11:41:51.303000-07:00
